Timestamp,GFO_Computed_Density,GFO_Accelerometer_Density,GFO_JB08,GFO_DTM2000,GFO_NRLMSISE-00
2023-04-23 13:10:12,6.426844501213492e-13,8.134987e-13,6.366362279497692e-13,9.897994132637165e-13,9.285604e-13
2023-04-23 13:10:27,6.315894374938795e-13,8.0802132e-13,6.366647223154069e-13,9.894360706866292e-13,9.27063e-13
2023-04-23 13:10:42,6.200565337662007e-13,7.920789e-13,6.367456496174231e-13,9.895403598766264e-13,9.25275e-13
2023-04-23 13:10:57,6.081274965640229e-13,7.6654606e-13,6.36877228521949e-13,9.90102553163349e-13,9.232108e-13
2023-04-23 13:11:12,6.060156770089888e-13,7.5862532e-13,6.370558103319605e-13,9.91107696823044e-13,9.208499e-13
2023-04-23 13:11:27,6.103205058386768e-13,7.4295303e-13,6.372795194890846e-13,9.92540665416504e-13,9.182242e-13
2023-04-23 13:11:42,6.148664639669018e-13,7.3634302e-13,6.37544611605104e-13,9.94380852010434e-13,9.153298e-13
2023-04-23 13:11:57,6.210101076317733e-13,7.22586e-13,6.378491234647953e-13,9.96607299568575e-13,9.121874e-13
2023-04-23 13:12:12,6.246752915142306e-13,7.1611849e-13,6.381892083058467e-13,9.991933548818516e-13,9.088063e-13
2023-04-23 13:12:27,6.228333038148651e-13,7.0813364e-13,6.385628094129586e-13,1.0021119203569413e-12,9.052175e-13
2023-04-23 13:12:42,6.268233556252018e-13,7.0802191e-13,6.389659823705939e-13,1.0053301002938898e-12,9.014282e-13
2023-04-23 13:12:57,6.336884393056517e-13,7.1193784e-13,6.393965865265668e-13,1.008814589232656e-12,8.974778e-13
2023-04-23 13:13:12,6.423388546527371e-13,7.1283429e-13,6.39850595873098e-13,1.0125263287688786e-12,8.9336004e-13
2023-04-23 13:13:27,6.512410117086616e-13,7.1397595e-13,6.403257998864679e-13,1.0164260435890078e-12,8.8912005e-13
2023-04-23 13:13:42,6.577182210517773e-13,7.1473999e-13,6.408180952153586e-13,1.0204689056888686e-12,8.847847e-13
2023-04-23 13:13:57,6.686543810308276e-13,7.2429103e-13,6.413252060123966e-13,1.02461025533771e-12,8.803802e-13
2023-04-23 13:14:12,6.790826670094726e-13,7.2978516e-13,6.41842964741534e-13,1.0288003014689997e-12,8.7591344e-13
2023-04-23 13:14:27,6.881695971972465e-13,7.4037407e-13,6.4236904953886e-13,1.0329900207811996e-12,8.7144354e-13
2023-04-23 13:14:42,6.967030170934275e-13,7.4516545e-13,6.428992412223168e-13,1.037125884885092e-12,8.6696703e-13
2023-04-23 13:14:57,6.999871331918421e-13,7.5361939e-13,6.434311811572077e-13,1.041155948785787e-12,8.6253243e-13
2023-04-23 13:15:12,7.099551245951665e-13,7.5683597e-13,6.439606119674358e-13,1.0450246083708717e-12,8.581466e-13
2023-04-23 13:15:27,7.202506727267769e-13,7.6163455e-13,6.444851537492942e-13,1.0486788656607745e-12,8.538544e-13
2023-04-23 13:15:42,7.265802041687464e-13,7.5959468e-13,6.450005319546813e-13,1.0520631110315436e-12,8.4966935e-13
2023-04-23 13:15:57,7.322912195876275e-13,7.5282361e-13,6.45504365449311e-13,1.0551255317737352e-12,8.456195e-13
2023-04-23 13:16:12,7.3703238605232e-13,7.5009318e-13,6.459923711692773e-13,1.0578128824324504e-12,8.417135e-13
2023-04-23 13:16:27,7.485061704916647e-13,7.4816829e-13,6.464621740702388e-13,1.0600770151530265e-12,8.379713e-13
2023-04-23 13:16:42,7.566163612225375e-13,7.4669564e-13,6.469094974616075e-13,1.061869622269148e-12,8.344247e-13
2023-04-23 13:16:57,7.540309450013185e-13,7.4407737e-13,6.473319917353861e-13,1.0631488346614557e-12,8.3109566e-13
2023-04-23 13:17:12,7.550379738317593e-13,7.446012e-13,6.477254177415282e-13,1.0638739106948173e-12,8.2797284e-13
2023-04-23 13:17:27,7.500836618917736e-13,7.378347e-13,6.480874862299773e-13,1.0640118310346251e-12,8.25078e-13
2023-04-23 13:17:42,7.518908869687515e-13,7.331179e-13,6.484140392240544e-13,1.0635318995096545e-12,8.224271e-13
2023-04-23 13:17:57,7.650342759543837e-13,7.2147029e-13,6.48702881317575e-13,1.0624122402625532e-12,8.200167e-13
2023-04-23 13:18:12,7.673576933613615e-13,7.142901e-13,6.489499174209296e-13,1.0606342034784113e-12,8.178546e-13
2023-04-23 13:18:27,7.67814074678401e-13,7.0111182e-13,6.491530303597173e-13,1.0581887862859017e-12,8.1595695e-13
2023-04-23 13:18:42,7.671914006290867e-13,6.9887413e-13,6.49308239990233e-13,1.0550709091720965e-12,8.1429346e-13
2023-04-23 13:18:57,7.668332648891463e-13,6.9705078e-13,6.494135578818602e-13,1.051285596482858e-12,8.12894e-13
2023-04-23 13:19:12,7.712953172940455e-13,6.9862491e-13,6.49465100204926e-13,1.0468419952273425e-12,8.1174217e-13
2023-04-23 13:19:27,7.780856951274281e-13,7.0239245e-13,6.49460987151155e-13,1.041759380435644e-12,8.1081165e-13
2023-04-23 13:19:42,7.817949672348696e-13,7.0184856e-13,6.493974806179127e-13,1.0360610214869465e-12,8.1013104e-13
2023-04-23 13:19:57,7.769771466614693e-13,6.9936427e-13,6.492728614951275e-13,1.0297798881152182e-12,8.0966814e-13
2023-04-23 13:20:12,7.774870252488439e-13,6.9901383e-13,6.490835386565157e-13,1.0229522992598736e-12,8.094094e-13
2023-04-23 13:20:27,7.789338148206847e-13,6.9686216e-13,6.488279463560003e-13,1.0156234006787857e-12,8.0933367e-13
2023-04-23 13:20:42,7.831434607521338e-13,6.9508911e-13,6.48502655242865e-13,1.007840683526298e-12,8.094532e-13
2023-04-23 13:20:57,7.913421694631708e-13,6.9465617e-13,6.481062655295084e-13,9.996592255109758e-13,8.0973325e-13
2023-04-23 13:21:12,7.952325516677571e-13,6.9544617e-13,6.476354987140946e-13,9.911351072376304e-13,8.1014763e-13
2023-04-23 13:21:27,7.9676820268901e-13,6.9790078e-13,6.47089109196295e-13,9.823305016673568e-13,8.106904e-13
2023-04-23 13:21:42,7.986265153777313e-13,6.9998202e-13,6.464639913045119e-13,9.733071122629081e-13,8.113365e-13
2023-04-23 13:21:57,7.971658679979493e-13,7.0539356e-13,6.457590759400985e-13,9.64131123033309e-13,8.1205886e-13
2023-04-23 13:22:12,7.98588795253307e-13,7.0983454e-13,6.449714312373533e-13,9.548667030338382e-13,8.128442e-13
2023-04-23 13:22:27,8.083274754674549e-13,7.2177199e-13,6.441001582030498e-13,9.455809054268505e-13,8.1366326e-13
2023-04-23 13:22:42,8.138723974073556e-13,7.2851807e-13,6.431424969714864e-13,9.36337325898535e-13,8.144974e-13
2023-04-23 13:22:57,8.152441273597895e-13,7.4177248e-13,6.420977132981148e-13,9.272010004278152e-13,8.153145e-13
2023-04-23 13:23:12,8.152594877198455e-13,7.4772484e-13,6.409632115252222e-13,9.18232273936843e-13,8.160875e-13
2023-04-23 13:23:27,8.143352269680144e-13,7.6187793e-13,6.397384138017122e-13,9.094917476104736e-13,8.1665957e-13
2023-04-23 13:23:42,8.20098438896254e-13,7.6973621e-13,6.384208958416507e-13,9.010344130879973e-13,8.1714735e-13
2023-04-23 13:23:57,8.280203380026483e-13,7.8291418e-13,6.370102277189919e-13,8.9291463713344e-13,8.175348e-13
2023-04-23 13:24:12,8.298761309281266e-13,7.8843269e-13,6.355040996889449e-13,8.851805267076491e-13,8.1780383e-13
2023-04-23 13:24:27,8.273975642609377e-13,7.9739143e-13,6.339021546930332e-13,8.778790078796687e-13,8.1793096e-13
2023-04-23 13:24:42,8.287431985344844e-13,8.0145658e-13,6.32202117905581e-13,8.710504305990601e-13,8.178868e-13
2023-04-23 13:24:57,8.340264534228498e-13,8.1117648e-13,6.30403602579796e-13,8.64733718655272e-13,8.1767346e-13
2023-04-23 13:25:12,8.369359347033606e-13,8.1784538e-13,6.285042338826993e-13,8.589611807610836e-13,8.1727154e-13
2023-04-23 13:25:27,8.356576273965004e-13,8.3293902e-13,6.265034164147899e-13,8.537637216443889e-13,8.166617e-13
2023-04-23 13:25:42,8.35127944638493e-13,8.3965782e-13,6.243984504513982e-13,8.491658548297904e-13,8.158261e-13
2023-04-23 13:25:57,8.35482226266879e-13,8.5259409e-13,6.221881519422907e-13,8.451909013634231e-13,8.1477143e-13
2023-04-23 13:26:12,8.388335739712288e-13,8.5922985e-13,6.198687501161865e-13,8.418561205686464e-13,8.1348703e-13
2023-04-23 13:26:27,8.429787063536385e-13,8.736125e-13,6.17436598802782e-13,8.391778913680715e-13,8.1195895e-13
2023-04-23 13:26:42,8.439620798033938e-13,8.7904567e-13,6.148866816874575e-13,8.371669110430614e-13,8.1019225e-13
2023-04-23 13:26:57,8.414192255367298e-13,8.8370596e-13,6.122312306185096e-13,8.35833337750723e-13,8.08181e-13
2023-04-23 13:27:12,8.434791377559384e-13,8.8280016e-13,6.09480089660847e-13,8.351819935226268e-13,8.059407e-13
2023-04-23 13:27:27,8.444192955214273e-13,8.7669007e-13,6.066431472418849e-13,8.35217483341452e-13,8.0346504e-13
2023-04-23 13:27:42,8.472069523077113e-13,8.7162584e-13,6.037276021961893e-13,8.359394021157822e-13,8.0077264e-13
2023-04-23 13:27:57,8.516773664094722e-13,8.5906967e-13,6.007419537818271e-13,8.37347394113878e-13,7.978632e-13
2023-04-23 13:28:12,8.522715691207241e-13,8.5144036e-13,5.976925082289986e-13,8.394363255305967e-13,7.94765e-13
2023-04-23 13:28:27,8.538743742112334e-13,8.3297805e-13,5.945870935021929e-13,8.422012834008895e-13,7.91482e-13
2023-04-23 13:28:42,8.538123675671633e-13,8.2303092e-13,5.914315004302298e-13,8.456326893608836e-13,7.88031e-13
2023-04-23 13:28:57,8.604431207637036e-13,8.008799e-13,5.882331101208622e-13,8.497212622673423e-13,7.8444147e-13
2023-04-23 13:29:12,8.622438378744278e-13,7.8773259e-13,5.849973525250316e-13,8.544530774012794e-13,7.8073106e-13
2023-04-23 13:29:27,8.60511941003308e-13,7.6037092e-13,5.81731264776983e-13,8.59814492306685e-13,7.769253e-13
2023-04-23 13:29:42,8.588727627322195e-13,7.4622921e-13,5.78439972032781e-13,8.65787128377056e-13,7.730389e-13
2023-04-23 13:29:57,8.521234600179574e-13,7.2414489e-13,5.75130201601217e-13,8.72352805626891e-13,7.691152e-13
2023-04-23 13:30:12,8.54051885360275e-13,7.1847534e-13,5.718068057021287e-13,8.794884686577359e-13,7.6516294e-13
2023-04-23 13:30:27,8.541371548849659e-13,7.1647433e-13,5.684762236193715e-13,8.871711438857105e-13,7.612227e-13
2023-04-23 13:30:42,8.532132998930527e-13,7.2028627e-13,5.651430415501071e-13,8.95372807619452e-13,7.5731484e-13
2023-04-23 13:30:57,8.541187729842324e-13,7.3719264e-13,5.618134155055794e-13,9.040654139313956e-13,7.5345595e-13
2023-04-23 13:31:12,8.55683920810154e-13,7.4669617e-13,5.58491681721853e-13,9.132157376877472e-13,7.496944e-13
2023-04-23 13:31:27,8.602177756270402e-13,7.5932089e-13,5.551837222692221e-13,9.227904772114785e-13,7.4603756e-13
2023-04-23 13:31:42,8.627344549356906e-13,7.6307318e-13,5.51893606537856e-13,9.327510560041992e-13,7.425073e-13
2023-04-23 13:31:57,8.651123353898642e-13,7.7366573e-13,5.48626926790273e-13,9.430588700767916e-13,7.3914524e-13
2023-04-23 13:32:12,8.677224955453909e-13,7.8158197e-13,5.45387493498133e-13,9.536701008557533e-13,7.359553e-13
2023-04-23 13:32:27,8.711238965913908e-13,8.0147798e-13,5.421806215128175e-13,9.645411011257852e-13,7.329608e-13
2023-04-23 13:32:42,8.742043253926862e-13,8.0838187e-13,5.3900986891726e-13,9.756232206635994e-13,7.301717e-13
2023-04-23 13:32:57,8.735184771823742e-13,8.1397294e-13,5.358802815355462e-13,9.868683532895503e-13,7.2761887e-13
2023-04-23 13:33:12,8.732013223917444e-13,8.1120434e-13,5.327951818215941e-13,9.982237900142077e-13,7.252929e-13
2023-04-23 13:33:27,8.735118745582888e-13,7.9911016e-13,5.297593566808931e-13,1.0096379175345778e-12,7.232176e-13
2023-04-23 13:33:42,8.754589336345847e-13,7.9049273e-13,5.267758818278582e-13,1.0210550678056e-12,7.2139175e-13
2023-04-23 13:33:57,8.769865483344261e-13,7.7719448e-13,5.238492759517809e-13,1.0324213915767689e-12,7.1984026e-13
2023-04-23 13:34:12,8.779554988393492e-13,7.8113071e-13,5.209823681570559e-13,1.0436797145724726e-12,7.1853233e-13
2023-04-23 13:34:27,8.78723178124391e-13,8.087166e-13,5.181794133863665e-13,1.0547755542376717e-12,7.174856e-13
2023-04-23 13:34:42,8.810725579056704e-13,8.2387943e-13,5.154430016700559e-13,1.0656519648806714e-12,7.1669873e-13
2023-04-23 13:34:57,8.819649167545399e-13,8.2984937e-13,5.127771323423963e-13,1.0762556590302633e-12,7.1616346e-13
2023-04-23 13:35:12,8.839318651625566e-13,8.2966612e-13,5.101841587908952e-13,1.0865318084448204e-12,7.1586015e-13
2023-04-23 13:35:27,8.885500660736203e-13,8.4948766e-13,5.076678292381402e-13,1.096430242249573e-12,7.157977e-13
2023-04-23 13:35:42,8.900905140969329e-13,8.685374e-13,5.052302727730605e-13,1.1059001928723885e-12,7.159462e-13
2023-04-23 13:35:57,8.905981800448506e-13,9.0915611e-13,5.028750031478162e-13,1.11489651949089e-12,7.1630267e-13
2023-04-23 13:36:12,8.906342275833243e-13,9.1210789e-13,5.006039444368649e-13,1.1233743767262116e-12,7.168487e-13
2023-04-23 13:36:27,8.892718423614927e-13,9.1350685e-13,4.984203924574441e-13,1.1312954082732785e-12,7.175606e-13
2023-04-23 13:36:42,8.905094697359192e-13,9.1677304e-13,4.963260639937881e-13,1.1386222929268838e-12,7.1842684e-13
2023-04-23 13:36:57,8.955713085112797e-13,8.9954765e-13,4.943240395216122e-13,1.1453249147950514e-12,7.1942533e-13
2023-04-23 13:37:12,8.988640833580233e-13,8.8047353e-13,4.924158610815525e-13,1.151374832830002e-12,7.205378e-13
2023-04-23 13:37:27,9.002362059475784e-13,8.3338754e-13,4.906044259649797e-13,1.1567513352191196e-12,7.217384e-13
2023-04-23 13:37:42,9.007279547890591e-13,8.0446295e-13,4.888910972927453e-13,1.161435762866689e-12,7.2300564e-13
2023-04-23 13:37:57,8.999074098630651e-13,7.4277682e-13,4.872785868510029e-13,1.1654174976680402e-12,7.243293e-13
2023-04-23 13:38:12,8.992836797954615e-13,7.06143e-13,4.857681133887522e-13,1.1686882232786272e-12,7.256779e-13
2023-04-23 13:38:27,8.94282875848965e-13,6.1463373e-13,4.843622388373038e-13,1.1712477552450614e-12,7.270274e-13
2023-04-23 13:38:42,8.915320302193612e-13,5.8545333e-13,4.830620334078369e-13,1.1730981713171684e-12,7.2836556e-13
2023-04-23 13:38:57,8.909223352276625e-13,6.1308323e-13,4.818699056282305e-13,1.174249551201448e-12,7.2966616e-13
2023-04-23 13:39:12,8.922250016388954e-13,6.656891e-13,4.807868093065749e-13,1.1747140703111118e-12,7.309217e-13
2023-04-23 13:39:27,9.061850347478662e-13,7.8545542e-13,4.798150357583498e-13,1.174511574016994e-12,7.321175e-13
2023-04-23 13:39:42,9.081485021770669e-13,8.2034817e-13,4.78955433317216e-13,1.1736635978100152e-12,7.3321286e-13
2023-04-23 13:39:57,8.967148772512092e-13,7.9638677e-13,4.78210185147858e-13,1.1721988191535189e-12,7.342098e-13
2023-04-23 13:40:12,8.91853787752588e-13,7.5466379e-13,4.775800536236168e-13,1.1701470564995369e-12,7.351037e-13
2023-04-23 13:40:27,8.88508821631334e-13,6.4670796e-13,4.770671364728489e-13,1.1675445831924793e-12,7.358671e-13
2023-04-23 13:40:42,8.93811362437624e-13,5.9414634e-13,4.766721258007356e-13,1.1644281130488358e-12,7.3650504e-13
2023-04-23 13:40:57,9.046733798638829e-13,5.2562431e-13,4.76397047095584e-13,1.160839990413903e-12,7.369978e-13
2023-04-23 13:41:12,9.023072342706806e-13,5.2344943e-13,4.762425250574247e-13,1.1568221772499845e-12,7.373504e-13
2023-04-23 13:41:27,8.944236785203197e-13,5.6808196e-13,4.762105180227463e-13,1.1524213538821673e-12,7.3755243e-13
2023-04-23 13:41:42,8.919575837421155e-13,5.9437915e-13,4.763015934499602e-13,1.1476829438458577e-12,7.375958e-13
2023-04-23 13:41:57,8.925681494754697e-13,6.214612e-13,4.765176602004422e-13,1.1426561405054766e-12,7.374902e-13
2023-04-23 13:42:12,8.902908551517849e-13,6.1563422e-13,4.768592627616056e-13,1.1373880146735192e-12,7.3722853e-13
2023-04-23 13:42:27,8.831384498985749e-13,5.8113018e-13,4.77328305140919e-13,1.1319284627604804e-12,7.368127e-13
2023-04-23 13:42:42,8.817192663426484e-13,5.803564e-13,4.779253558830002e-13,1.126324399824354e-12,7.3623947e-13
2023-04-23 13:42:57,8.931506137128839e-13,6.1576481e-13,4.786523812379175e-13,1.120624664004669e-12,7.3552763e-13
2023-04-23 13:43:12,8.967175857231655e-13,6.4501437e-13,4.795100780417427e-13,1.114874327112197e-12,7.346582e-13
2023-04-23 13:43:27,8.855490481425185e-13,7.0140533e-13,4.805006333441103e-13,1.1091195591488837e-12,7.33666e-13
2023-04-23 13:43:42,8.756984596353784e-13,7.1561521e-13,4.81625112443949e-13,1.103402053430104e-12,7.3252423e-13
2023-04-23 13:43:57,8.654796493625743e-13,7.3745497e-13,4.828863195367538e-13,1.0977638716045768e-12,7.312546e-13
