UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2023-05-06 15:29:57,6243603.322464391,-549496.9349263975,2823785.141903144,-3113.5964363005883,424.0637232584595,6932.87053778968,,,,1.573991390557694e-07,-2.8660860462714766e-08,4.28012415731871e-07,2.0896524058964187e-12,8.366205083809613e-13,1.0866962379198461e-12,1.3059736065040604e-12
2023-05-06 15:30:12,6196039.58541305,-543060.4101061309,2927382.469694862,-3228.091934007447,434.1200771477332,6879.786580429769,,,,2.018164115824561e-07,-2.8824639120017537e-08,2.9232921194832784e-07,1.1436177202798522e-12,8.37831369526931e-13,1.086714223034656e-12,1.3093401937908211e-12
2023-05-06 15:30:27,6146765.020435213,-536473.9323654318,3030169.2135310494,-3341.696314480001,444.05648557432664,6824.797643590955,,,,2.5891017862988974e-07,-3.1908931719115685e-08,4.5857000241511514e-07,1.909420179842335e-12,8.389853665441899e-13,1.0862898703525624e-12,1.312385546092545e-12
2023-05-06 15:30:42,6095793.3089027265,-529739.3285768032,3132116.9516205136,-3454.378129179324,453.8702129954714,6767.9191201538715,,,,2.6279087617098185e-07,-6.597517832052091e-08,5.803704632434403e-07,2.536430089569391e-12,8.400841023693547e-13,1.0854427830547393e-12,1.3151109610443057e-12
2023-05-06 15:30:57,6043138.445818,-522858.4528992892,3233197.417728456,-3566.106108842756,463.55854652741033,6709.166747731777,,,,8.708516219257945e-08,-1.5238597050881708e-08,5.406687311193537e-07,2.8049193528943815e-12,8.411315373275199e-13,1.084198873116283e-12,1.3175221666123634e-12
2023-05-06 15:31:12,5988815.048572331,-515833.2128586061,3333382.667477396,-3676.84934550139,473.11881601543325,6648.5569441851685,,,,-7.664554679820412e-08,3.4468455867298076e-09,4.970540654625211e-07,3.038567552230574e-12,8.421294347469026e-13,1.082584487347903e-12,1.319622703545155e-12
2023-05-06 15:31:27,5932838.042730303,-508665.5424971142,3432644.922413719,-3786.5771170945295,482.54837190756393,6586.106468481592,,,,2.705842927497315e-08,-1.993698917068798e-08,4.247432778825555e-07,2.275456038108638e-12,8.430819075257375e-13,1.0806317927724638e-12,1.3214205127408117e-12
2023-05-06 15:31:42,5875222.964160724,-501357.42855707835,3530956.7459219494,-3895.2590839005566,491.8446043337151,6521.832763769511,,,,5.721205464936929e-08,1.3629085415800546e-08,3.6480411047534744e-07,1.83352617072226e-12,8.439908708549546e-13,1.0783728960427221e-12,1.3229213262159645e-12
2023-05-06 15:31:57,5815985.650926223,-493910.88383861026,3628290.8774918546,-4002.8651059097115,501.0049260630385,6455.753610657708,,,,1.2534388549312325e-07,-2.9493247288847613e-08,5.046131850150459e-07,2.3246479847154353e-12,8.448605825443694e-13,1.0758450909493626e-12,1.3241351955410545e-12
2023-05-06 15:32:12,5755142.539560481,-486327.9726733072,3724620.4191960325,-4109.365459620569,510.02680073975597,6387.8874554153645,,,,1.4076908350091344e-07,-3.574786033855304e-08,5.430289355956575e-07,2.4361060894343227e-12,8.456930847107778e-13,1.0730849769326455e-12,1.3250698645670095e-12
