UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00,DTM-2000
2023-05-06 16:33:12,-524823.7997844301,-72708.9449359604,-6852064.953017753,7547.073742438159,-736.9216748582071,-580.4844501789687,,,,1.979054033984795e-07,4.3840643615400405e-10,3.700459743072315e-07,1.0918360436656224e-12,4.935292444419835e-13,5.883840511879885e-13,8.026505099330497e-13,8.026505099330496e-13
2023-05-06 16:33:27,-411550.7902559475,-83752.26189960816,-6859827.860982068,7555.648114927311,-735.4869132323497,-454.5507577275314,,,,1.3254308584009777e-07,-2.6569675209975333e-08,3.36440718839981e-07,7.42117961559579e-13,4.933506021117114e-13,5.851931275207657e-13,7.986401862588808e-13,7.986401862588808e-13
2023-05-06 16:33:42,-298164.7367830997,-94772.54305620903,-6865700.902551469,7562.146269279903,-733.8502107335872,-328.5022512731726,,,,-1.2738104426812669e-07,5.223548282806689e-08,1.5599815128553018e-07,-8.952360532708984e-13,4.938293166865172e-13,5.821966383789498e-13,7.945075257797021e-13,7.945075257797021e-13
2023-05-06 16:33:57,-184696.79125983577,-105766.76154438149,-6869682.525883479,7566.566733872308,-732.0120513092762,-202.37313146135057,,,,5.7086315841115016e-08,-1.2764477780313754e-08,1.9688246588600578e-07,3.435979370958913e-13,4.981432136914709e-13,5.793973950787111e-13,7.90284777525899e-13,7.90284777525899e-13
2023-05-06 16:34:12,-71178.1274107396,-116731.9004993744,-6871771.863885673,7568.908727231694,-729.9729754804159,-76.19758647278691,,,,3.115323763541733e-07,-7.08315947284266e-08,-2.5373315892807113e-08,2.0536832113398586e-12,5.000663286203601e-13,5.767954648243389e-13,7.858326311034482e-13,7.858326311034445e-13
2023-05-06 16:34:27,42360.07501464621,-127664.9487003436,-6871968.391587066,7569.17181297832,-727.7335514845836,49.99019124325372,,,,1.4417828037016633e-07,-4.0076950369449804e-09,2.804983889603818e-07,9.463502335477904e-13,4.988871689426775e-13,5.743911574823319e-13,7.806747077075567e-13,7.806747077075567e-13
2023-05-06 16:34:42,155886.63399757957,-138562.90750544233,-6870272.267752383,7567.356244954031,-725.2944018520254,176.1559796986008,,,,2.730255629079803e-07,-6.471436592159209e-08,5.492341532686851e-07,1.886929473729322e-12,5.029303185947034e-13,5.721821568019576e-13,7.759001335381923e-13,7.759001335381923e-13
2023-05-06 16:34:57,269370.37187444087,-149422.78471444943,-6866683.993277431,7563.462638617736,-722.6561818904347,302.265546371489,,,,-1.8120165479196263e-08,2.3601911813830867e-08,2.5758121147134716e-07,-6.271522463729877e-14,5.04375598970533e-13,5.701665060053797e-13,7.712783513398096e-13,7.712783513398096e-13
2023-05-06 16:35:12,382780.1306713,-160241.6013146488,-6861204.753846662,7557.49236567504,-719.819623724628,428.2846461446809,,,,-2.0887737511854354e-07,3.4045627095302684e-08,3.7050223866685883e-07,-1.2271608369398417e-12,5.044211499593407e-13,5.68339781772659e-13,7.666189298711279e-13,7.666189298711279e-13
2023-05-06 16:35:27,496084.7680301333,-171016.3857267792,-6853836.077437681,7549.447176229864,-716.7854997330584,554.179049512534,,,,2.884071703679325e-08,-3.098492984410228e-08,1.8228017317767353e-07,2.920071722124447e-13,5.038962222651499e-13,5.666980977732821e-13,7.619308400172629e-13,7.619308400172629e-13
2023-05-06 16:35:42,609253.1843668523,-181744.18291789416,-6844580.176412056,7539.329577732712,-713.5546664916025,679.9146020112593,,,,-4.8226641236048806e-08,1.4810298543110891e-09,1.5047221246788922e-07,-2.2218121789656243e-13,5.031482200963455e-13,5.652353196312428e-13,7.572374662911232e-13,7.572374662911232e-13
2023-05-06 16:35:57,722254.3069831268,-192422.04666170123,-6833439.604416163,7527.142444409094,-710.1280193507994,805.4571937500116,,,,-4.330926284268344e-09,-2.9078019658790314e-08,3.1024238644761226e-07,2.0535689475233449e-13,5.023371101493995e-13,5.639460864331015e-13,7.525628549708501e-13,7.525628549708501e-13
2023-05-06 16:36:12,835057.1279497232,-203047.0494122093,-6820417.595851665,7512.889360237981,-706.5065245624146,930.7728180878714,,,,-4.8905880234428885e-08,-1.8038248783547317e-08,2.5580325235807777e-07,-9.711938814717503e-14,5.015431773559024e-13,5.628230691443254e-13,7.479272810110202e-13,7.479272810110202e-13
2023-05-06 16:36:27,947630.676926094,-213616.27340046945,-6805517.724926629,7496.57426160702,-702.6911822348882,1055.8275181904796,,,,-1.370728623939499e-07,-1.3784317076659391e-08,2.499996778482228e-07,-6.401174538950243e-13,5.00811872800815e-13,5.618599873888831e-13,7.433513025547637e-13,7.433513025547636e-13
2023-05-06 16:36:42,1059944.0691573408,-224126.82128539935,-6788744.244319464,7478.201784785169,-698.6830570021326,1180.5874331997895,,,,-1.4622917499096388e-07,-1.3210347316050532e-08,1.6333334684759393e-07,-7.580312845451765e-13,5.001689419982154e-13,5.610488804902091e-13,7.388523912727743e-13,7.388523912727743e-13
2023-05-06 16:36:57,1171966.467990264,-234575.80655184435,-6770101.74508177,7457.776917177223,-694.4832454417237,1305.0187514258903,,,,-1.6813387238023838e-07,-2.6783459394774667e-08,1.561563145457967e-07,-8.773970501999305e-13,4.996314164244572e-13,5.603831281900774e-13,7.344486912284887e-13,7.344486912284886e-13
2023-05-06 16:37:12,1283667.1435928126,-244960.36556049297,-6749595.493287575,7435.305350850035,-690.0929073804157,1429.087761875088,,,,-6.000034868947068e-08,-4.6847087264989546e-08,1.0626162527671569e-07,-2.2223496402186941e-13,4.992091240334113e-13,5.598547258205819e-13,7.301554702756908e-13,7.301554702756908e-13
2023-05-06 16:37:27,1395015.424843258,-255277.64648616785,-6727231.091862431,7410.793134122365,-685.5132343877835,1552.7608062737131,,,,-1.522907866480239e-07,-4.0942553791722964e-08,5.090886467939981e-08,-8.697344396022225e-13,4.989096360784979e-13,5.594572969533314e-13,7.259887324938001e-13,7.259887324938001e-13
2023-05-06 16:37:42,1505980.7686400176,-265524.8218843846,-6703014.816115548,7384.247035658493,-680.7454817555094,1676.0043365319673,,,,-1.19829627553969e-07,-8.945349788680447e-08,1.7083137748841184e-07,-4.565511366445098e-13,4.987368755500284e-13,5.59183347779603e-13,7.219616438237499e-13,7.219616438237498e-13
2023-05-06 16:37:57,1616532.701469076,-275699.07696017495,-6676953.276495667,7355.674188724242,-675.7909383159396,1798.784870224103,,,,-1.159186648891364e-07,-8.396006823119252e-08,-4.754447502364201e-09,-6.853299393937713e-13,4.986945746412037e-13,5.590272753388267e-13,7.180881117845753e-13,7.180881117845753e-13
2023-05-06 16:38:12,1726640.9001465407,-285797.6231359411,-6649053.751625995,7325.082464646111,-670.6509633419704,1921.0690773967167,,,,-1.6798728674771726e-07,-8.047167787683662e-08,3.1815826417869175e-08,-9.498813766060305e-13,4.987840718652069e-13,5.589825931094188e-13,7.143792405679553e-13,7.143792405679553e-13
2023-05-06 16:38:27,1836275.1219235577,-295817.68564614555,-6619323.85278458,7292.480099321151,-665.3269517579649,2042.8237168089624,,,,-1.6993972007384173e-08,-8.207338053622949e-08,-1.9882460122744305e-08,-9.382504187498849e-14,4.99007307836469e-13,5.590449263028183e-13,7.10846904827447e-13,7.10846904827447e-13
2023-05-06 16:38:42,1945405.295461305,-305756.5187561193,-6587771.853694385,7257.87604886804,-659.8203706535979,2164.015749597894,,,,-6.109715577906627e-08,-1.5361344696263046e-08,-6.583636746881893e-09,-3.812599620538545e-13,4.993643487649269e-13,5.592092013171304e-13,7.075002485098899e-13,7.075002485098898e-13
2023-05-06 16:38:57,2054001.44079196,-315611.3915445706,-6554406.358030132,7221.279622178228,-654.1327207498696,2284.6122432961006,,,,-2.4457403657862642e-08,-4.4760245732078374e-08,5.006293335441114e-08,-2.7659371606688428e-14,4.998562080641229e-13,5.594726139258999e-13,7.04349249956576e-13,7.04349249956576e-13
2023-05-06 16:39:12,2162033.7720216652,-325379.60331284674,-6519236.6268286705,7182.700819012692,-648.2655651277673,2404.5804886404167,,,,-2.2877292060741183e-08,-3.983088675552082e-08,-3.27720108828089e-08,-1.853552833250643e-13,5.004822489924345e-13,5.598317596033931e-13,7.014012440739983e-13,7.014012440739982e-13
2023-05-06 16:39:27,2269472.604888002,-335058.46911228023,-6482272.247646032,7142.149981388797,-642.2204957245542,2523.8878879998397,,,,-1.5998840918740598e-08,-5.1674818868363566e-08,2.6914687367707305e-08,-1.0982283231492228e-14,5.012429516108672e-13,5.60285590924042e-13,6.986645035925152e-13,6.986645035925152e-13
2023-05-06 16:39:42,2376288.467580337,-344645.3367715047,-6443523.45675284,7099.638129479948,-635.9991575426063,2642.502067067747,,,,7.109233957081075e-08,-7.01478655718013e-08,7.451378269962562e-08,6.361206562308885e-13,5.021372798919353e-13,5.608325122592048e-13,6.96144810792792e-13,6.961448107927919e-13
2023-05-06 16:39:57,2482452.000214431,-354137.57075243175,-6403000.8135119155,7055.1766248518115,-629.6032230296564,2760.39076513749,,,,-3.634809120356408e-08,-8.713031185436648e-09,6.888143122552037e-08,-5.1220435872321744e-14,5.031654030500849e-13,5.6147329247093e-13,6.938490120669258e-13,6.938490120669257e-13
2023-05-06 16:40:12,2587934.0781598175,-363532.5692727831,-6360715.520940259,7008.777516483002,-623.0344213497481,2877.5219525779,,,,-8.943814444606346e-08,-9.99275123758636e-09,1.3307596891110054e-07,-2.0130751115237877e-13,5.043260087211862e-13,5.622080778128635e-13,6.917815758526506e-13,6.917815758526505e-13
2023-05-06 16:40:27,2692705.6990248505,-372827.74793631904,-6316679.101801047,6960.45319793401,-616.2945115302142,2993.8637237864164,,,,-6.141316699626033e-08,-2.4485029670451297e-08,2.2751343919935607e-08,-2.929415468324424e-13,5.05619036133163e-13,5.630393059456015e-13,6.899481695265411e-13,6.899481695265411e-13
2023-05-06 16:40:42,2796738.11411939,-382020.55813514395,-6270903.714187971,6910.216753679849,-609.3853153352376,3109.3844381993927,,,,-7.506895638442758e-08,-3.0555813601562676e-08,2.411741917285326e-08,-3.6176964524946123e-13,5.07042977852847e-13,5.639686764437763e-13,6.88352236209051e-13,6.88352236209051e-13
2023-05-06 16:40:57,2900002.707293315,-391108.4697231506,-6223401.831765634,6858.081609471899,-602.3086853910555,3224.052594718042,,,,-4.5818470351122194e-08,-3.2739101984979875e-08,3.9917615879403456e-08,-1.4084451072167148e-13,5.085976092936423e-13,5.650000461369257e-13,6.869985589671604e-13,6.869985589671603e-13
2023-05-06 16:41:12,3002471.138855061,-400088.9906130419,-6174186.555151775,6804.061865252467,-595.0665350352774,3337.8369850640875,,,,-7.342110963648453e-08,-7.121050360492376e-09,2.4585731672743805e-08,-3.51608854764283e-13,5.102812590026966e-13,5.6613633810702e-13,6.858898160915414e-13,6.858898160915414e-13
2023-05-06 16:41:27,3104115.211758272,-408959.6479375538,-6123271.296345252,6748.171954900804,-587.6608071500118,3450.7065511397773,,,,-6.415054665254162e-08,-5.078940545910626e-09,-9.094422992461661e-09,-3.9274333567088153e-13,5.120935562756159e-13,5.673824460568445e-13,6.85030152187094e-13,6.85030152187094e-13
2023-05-06 16:41:42,3204907.023078872,-417718.0076507465,-6070670.085916274,6690.426973852956,-580.0935020839977,3562.630542748959,,,,-4.264686381816318e-09,-6.064019841822699e-09,-2.4500232065349792e-08,-9.578226914779789e-14,5.14032684916426e-13,5.687421065161015e-13,6.844217207837165e-13,6.844217207837165e-13
2023-05-06 16:41:57,3304818.8224527636,-426361.6557832793,-6016397.261136546,6630.8423471882625,-572.3666482087104,3673.5783669100074,,,,-2.7024759319260735e-08,-1.1860246562633849e-08,1.7159147880363438e-08,-9.295290362372613e-14,5.160981448325576e-13,5.702208155940817e-13,6.84068251643376e-13,6.84068251643376e-13
2023-05-06 16:42:12,3403823.175633494,-434888.2198508843,-5960467.767512419,6569.434157002391,-564.4823285199388,3783.519751597816,,,,-6.16526660834893e-08,-1.2132876370252177e-08,9.98630405035783e-08,-1.6527032876700612e-14,5.182879778267871e-13,5.718226627658645e-13,6.839715585250225e-13,6.839715585250225e-13
2023-05-06 16:42:27,3501892.8108952874,-443295.34844871226,-5902896.852293911,6506.218813523624,-556.4426533420735,3892.424590795904,,,,-1.0514979464915086e-07,9.733790551358368e-09,2.8098886772909282e-08,-4.934792588959393e-13,5.2060155209353e-13,5.735532794494992e-13,6.841351117207065e-13,6.841351117207064e-13
2023-05-06 16:42:42,3599000.790477437,-451580.73300451506,-5843700.361471071,6441.213382494367,-548.2497876896006,4000.2631215657666,,,,-8.79981110202266e-08,-9.304967907297623e-11,-2.7457201845493273e-08,-5.759182872330747e-13,5.230367647999728e-13,5.754166513132478e-13,6.84560511904322e-13,6.845605119043219e-13
2023-05-06 16:42:57,3695120.348809914,-459742.0867234779,-5782894.437921764,6374.435255231163,-539.9059245417055,4107.005758058579,,,,-4.256909402755582e-08,7.83116138602935e-09,-4.461387081988733e-08,-3.906999024260626e-13,5.25592847407657e-13,5.774181059393192e-13,6.852510648097596e-13,6.852510648097738e-13
2023-05-06 16:43:12,3790225.075120344,-467777.16708792,-5720495.813335119,6305.902469832989,-531.4133140462759,4212.62327970626,,,,4.898075722792328e-09,-7.409649116496553e-09,5.251961621155488e-08,2.18242928588092e-13,5.282675299131689e-13,5.795610975707803e-13,6.862081987039268e-13,6.862081987039267e-13
2023-05-06 16:43:27,3884288.740699132,-475683.7541425122,-5656521.51055048,6235.633387163732,-522.7742354734868,4317.086654519981,,,,-5.98416596275797e-08,-9.8608187171223e-09,7.969401139007461e-09,-2.837101592694541e-13,5.31059885963871e-13,5.818502628881522e-13,6.874350668633554e-13,6.874350668633554e-13
2023-05-06 16:43:42,3977285.490290176,-483459.6739041991,-5590989.1281968355,6163.647012364472,-513.9910274139608,4420.367239547186,,,,-1.3626937533928185e-07,8.778201943115961e-09,3.82675642285335e-08,-5.740788011659397e-13,5.339674789335433e-13,5.842882087494171e-13,6.889329326010866e-13,6.889329326010864e-13
2023-05-06 16:43:57,4069189.660276192,-491102.7759921988,-5523916.550241297,6089.96266935985,-505.0660572291405,4522.436595040427,,,,-5.164734062645948e-08,-2.9967649473050532e-09,-6.067788582697632e-08,-5.000446370833318e-13,5.369892239839085e-13,5.868786165747307e-13,6.907047737084633e-13,6.907047737084486e-13
2023-05-06 16:44:12,4159975.980141696,-498610.9584625494,-5455322.226213838,6014.600312931503,-496.0017480433001,4623.266705036389,,,,-5.3614935602297464e-08,5.961513616092873e-09,-7.47415018764741e-08,-5.711420449583949e-13,5.401224845371956e-13,5.896230035270325e-13,6.927515952040545e-13,6.927515952040545e-13
2023-05-06 16:44:27,4249619.380383858,-505982.1437206997,-5385224.884722524,5937.5802069473975,-486.80054977407787,4722.8297705228415,,,,-2.6098105898597623e-08,8.858235256425928e-09,-3.3514114150534624e-08,-2.702591004714758e-13,5.433659855184904e-13,5.925239158209044e-13,6.950760834491117e-13,6.950760834491117e-13
2023-05-06 16:44:42,4338095.202448688,-513214.3031329219,-5313643.805124944,5858.9232207637615,-477.464963749728,4821.098436507715,,,,-2.5908059697599132e-08,2.1473431810470345e-08,-5.35608535301435e-09,-1.5976668039589112e-13,5.467168921369099e-13,5.955817001861275e-13,6.976788877671854e-13,6.976788877671853e-13
2023-05-06 16:44:57,4425378.997980273,-520305.4331778431,-5240598.539210094,5778.650523520955,-467.99751628247503,4918.045573519564,,,,-3.8698783733082116e-08,1.4217052535236974e-08,-4.992160285155479e-08,-4.0484064007909294e-13,5.501737422038104e-13,5.987977499822101e-13,7.005622891584075e-13,7.005622891584074e-13
2023-05-06 16:45:12,4511446.74846616,-527253.5818226868,-5166109.177743089,5696.78387800758,-458.40078220980246,5013.644510149221,,,,-4.7714687312350186e-08,1.280429873240507e-09,-5.051603046979381e-08,-4.47199855241332e-13,5.537334708149354e-13,6.021712448311633e-13,7.037264065774703e-13,7.037264065774703e-13
2023-05-06 16:45:27,4596274.654477871,-534056.8229289302,-5090196.07701551,5613.345340657287,-448.67736016652384,5107.868809227922,,,,-1.505030766679738e-08,-6.446004618965162e-09,-8.657898842301394e-08,-4.458151791929807e-13,5.5739439784016e-13,6.05702485740936e-13,7.071729318664049e-13,7.071729318664049e-13
2023-05-06 16:45:42,4679839.363079375,-540713.2824464673,-5012880.116448671,5528.357548835717,-438.82989545151094,5200.692512486191,,,,-3.923666724858776e-09,-7.150209979656097e-09,-7.195473372689777e-08,-3.342795280411938e-13,5.61153230843943e-13,6.093896337852758e-13,7.109013036369979e-13,7.109013036369979e-13
2023-05-06 16:45:57,4762117.749093589,-547221.1128840068,-4934182.433751507,5441.843426725509,-428.86105645605784,5292.089905750028,,,,1.0093531344068651e-08,-3.003583382010788e-09,-8.848511612313814e-08,-3.5073100032847353e-13,5.650080762427682e-13,6.13232093436493e-13,7.149124751366605e-13,7.149124751366605e-13
2023-05-06 16:46:12,4843087.151886794,-553578.5208970946,-4854124.676653694,5353.826464845372,-418.773557277084,5382.035772328005,,,,3.2220643930713773e-09,4.549922105745452e-09,-6.15056174879669e-08,-2.6862132606454856e-13,5.689553844336788e-13,6.17227203413691e-13,7.192050124410454e-13,7.192050124410453e-13
2023-05-06 16:46:27,4922725.147157171,-559783.7403690019,-4772728.743774757,5264.330433333089,-408.5701342826131,5470.505149137836,,,,1.7222378190240306e-08,-2.7286880532884084e-09,-9.124787592185157e-08,-3.466875104186016e-13,5.729930183955936e-13,6.213736980898492e-13,7.237789442646552e-13,7.237789442646552e-13
2023-05-06 16:46:42,5001009.791387178,-565835.0599470623,-4690017.027272864,5173.37965446669,-398.2535672194578,5557.473590051185,,,,-1.7291599263558055e-09,4.111965323794209e-09,-6.625457427134053e-08,-3.2219008948579273e-13,5.771171679030656e-13,6.256683719828006e-13,7.286318205123412e-13,7.286318205123412e-13
2023-05-06 16:46:57,5077919.3856076505,-571730.7961370772,-4606012.162390683,5080.9987222576565,-387.82665669158973,5642.9169123867505,,,,2.145624389271461e-08,1.1087230022965855e-09,-8.734937040344448e-08,-3.269608801666587e-13,5.813254521932773e-13,6.301095855192494e-13,7.337626205998476e-13,7.337626205998475e-13
2023-05-06 16:47:12,5153432.728258638,-577469.3221146567,-4520737.263170225,4987.21276551109,-377.2922433528293,5726.8114702974335,,,,1.587343056996815e-08,-4.336109471481109e-09,-9.220052277214565e-08,-3.803638090449258e-13,5.856137787754514e-13,6.346938676415003e-13,7.391677428144627e-13,7.391677428144627e-13
2023-05-06 16:47:27,5227528.870320887,-583049.0396699064,-4434215.678842947,4892.047175901107,-366.65318747210097,5809.133890287158,,,,4.8256714180183735e-08,-6.255737483584767e-09,-1.1552736634001805e-07,-3.6814581568965833e-13,5.899795017864316e-13,6.394194824868415e-13,7.4484500384125e-13,7.4484500384125e-13
2023-05-06 16:47:42,5300187.375528717,-588468.4083811035,-4346471.220598749,4795.527861784321,-355.912387728897,5889.861351429762,,,,7.466179408055497e-08,-1.2109416469563428e-08,-1.0696714536351237e-07,-2.278588428102047e-13,5.944182406063794e-13,6.44282979202659e-13,7.507895789967475e-13,7.507895789967475e-13
2023-05-06 16:47:57,5371388.067985292,-593725.9168553783,-4257527.926310122,4697.6809862781765,-345.07276185383313,5968.971312586668,,,,7.599047968653849e-08,-1.1916845066295424e-08,-1.091386661045135e-07,-2.470868550071166e-13,5.989270819367218e-13,6.492828002895172e-13,7.569980822155576e-13,7.569980822155575e-13
2023-05-06 16:48:12,5441111.300515562,-598820.1120271003,-4167410.278621468,4598.533214860912,-334.13726537145016,6046.441799199743,,,,6.574328104136384e-08,-9.309278681257638e-09,-5.537648917197657e-08,-2.5221667473763182e-14,6.03501345725173e-13,6.54415758361858e-13,7.63464440928181e-13,7.634644409281809e-13
2023-05-06 16:48:27,5509337.693849265,-603749.5704300911,-4076142.978512242,4498.111461061626,-323.1088723002018,6122.251124880965,,,,6.643122940630519e-08,-1.1014279821530693e-08,-1.06460942284059e-07,-2.9711004011412843e-13,6.08137838510019e-13,6.596806902805156e-13,7.701840691751208e-13,7.701840691751208e-13
2023-05-06 16:48:42,5576048.411613457,-608512.9286687421,-3983751.1555302,4396.443128252011,-311.99059284026623,6196.378189342323,,,,5.827742999287012e-08,-1.4901057387994854e-08,-1.0298931751862028e-07,-3.207183023133703e-13,6.128315673843053e-13,6.650748568206344e-13,7.771496764804643e-13,7.771496764804667e-13
2023-05-06 16:48:57,5641224.892621317,-613108.853621123,-3890260.148681563,4293.5558600351815,-300.7854549204775,6268.802190620283,,,,1.1472166416837128e-07,-1.7059237578109787e-08,-1.3732355608198077e-07,-3.087955525897587e-13,6.175790488229099e-13,6.705976451319346e-13,7.843555411959006e-13,7.843555411959006e-13
2023-05-06 16:49:12,5704849.133533161,-617536.0731894467,-3795695.706238084,4189.477771097317,-289.49652120257065,6339.502933949168,,,,1.2006647143181226e-07,-2.2261103516107994e-08,-9.016246504955917e-08,-5.3057076625368157e-14,6.223749726985281e-13,6.762468903753033e-13,7.917932532313997e-13,7.917932532313997e-13
2023-05-06 16:49:27,5766903.413267435,-621793.3458949887,-3700083.7768818694,4084.2372065914064,-278.12687142688276,6408.460532782539,,,,1.3673785570489374e-07,-2.362040174563873e-08,-1.069110746598767e-07,-1.0227878402690519e-13,6.272155605035546e-13,6.820226196101841e-13,7.994560800737765e-13,7.994560800737765e-13
2023-05-06 16:49:42,5827370.581927953,-625879.4917111322,-3603450.7016708897,3977.862962454574,-266.67961891525914,6475.655726253002,,,,9.059317562787329e-08,-1.2407201155362202e-08,-9.298354797238063e-08,-2.0263269820641e-13,6.320951717916007e-13,6.879232851320929e-13,8.073346295055504e-13,8.073346295055504e-13
2023-05-06 16:49:57,5886233.778643378,-629793.3618826695,-3505823.012612369,3870.384054035165,-255.15789319888336,6541.069570709081,,,,1.477015993955888e-07,-4.708977208167653e-09,-1.206918280871605e-07,-1.8410491013522525e-13,6.370097220012601e-13,6.939495627708011e-13,8.154213203758159e-13,8.154213203758159e-13
2023-05-06 16:50:12,5943476.72745638,-633533.8712879233,-3407227.613134679,3761.8299235422473,-243.56485506478032,6604.6837656838825,,,,1.566562870536359e-07,1.1280551048820088e-08,-1.2108387892340033e-07,-1.8113098434868498e-13,6.419532379499663e-13,7.001005036977599e-13,8.237059691387886e-13,8.237059691387886e-13
2023-05-06 16:50:27,5999083.447892179,-637099.9665105176,-3307691.5880988827,3652.230220759855,-231.90368019653343,6666.480334767687,,,,1.6643258327064816e-07,1.3188011349640762e-08,-9.189842220536093e-08,-6.824802258766451e-15,6.469213242522774e-13,7.063773781523396e-13,8.321803491905023e-13,8.321803491905023e-13
2023-05-06 16:50:42,6053038.556492206,-640490.6573217474,-3207242.3766756523,3541.6149989111254,-220.17757260811777,6726.441954594843,,,,1.648818859223411e-07,4.262905251017912e-09,-5.1705588255401835e-08,1.9948608649524034e-13,6.519076569596284e-13,7.127797337169195e-13,8.40833681715715e-13,8.408336817157149e-13
2023-05-06 16:50:57,6105326.9712649165,-643704.9855132604,-3105907.589582134,3430.0145093708843,-208.3897500550437,6784.551631297314,,,,1.5290044697024999e-07,-7.508626720387213e-09,-9.738102679790472e-08,-1.1433793749140312e-13,6.569075134654997e-13,7.19309305743242e-13,8.496573007630981e-13,8.496573007630981e-13
2023-05-06 16:51:12,6155934.21907069,-646742.0577704431,-3003715.169411755,3317.4593926815983,-196.5434569285736,6840.79303595344,,,,1.4071801590631594e-07,-7.446547045653062e-09,-6.173801825326565e-08,3.895913589068651e-14,6.619142184420111e-13,7.259659990781701e-13,8.586400624117588e-13,8.586400624117587e-13
2023-05-06 16:51:27,6204846.134075214,-649601.0133201481,-2900693.2203220204,3203.9804793527423,-184.64195025537424,6895.150177378084,,,,1.959575444132611e-07,-1.6496812360600188e-08,-1.1081327189188529e-07,-1.1296197973233317e-13,6.669227130585522e-13,7.327518445507881e-13,8.677730827888754e-13,8.677730827888754e-13
2023-05-06 16:51:42,6252049.170813505,-652281.0566613516,-2796870.160850471,3089.608970594178,-172.68851096797954,6947.607750385798,,,,1.6841719308047234e-07,-2.3062569631804308e-08,-9.151840218990517e-08,-9.452013708475503e-14,6.719259264644882e-13,7.396668763526945e-13,8.770450274641712e-13,8.770450274641711e-13
2023-05-06 16:51:57,6297530.096733307,-654781.4251995806,-2692274.5608677813,2974.3762460559033,-160.68643141663034,6998.1507969895365,,,,2.217462373721446e-07,-2.1112210979445933e-08,-9.53885832544188e-08,-3.762042883270477e-15,6.76918408907323e-13,7.467131710773566e-13,8.864469562458379e-13,8.864469562458379e-13
2023-05-06 16:52:12,6341276.310563977,-657101.42269444,-2586935.281197122,2858.3140284480814,-148.63902571652838,7046.7650619961505,,,,2.125076346004562e-07,-5.650005907575917e-09,-8.116349903275477e-08,3.0975701035491397e-14,6.818926460799909e-13,7.538906460579681e-13,8.959675182000576e-13,8.959675182000576e-13
2023-05-06 16:52:27,6383275.529061649,-659240.3860502774,-2480881.3233507355,2741.4542056942933,-136.54961828676278,7093.436643925964,,,,2.3273745330953946e-07,-3.457835906495177e-09,-7.975931826109672e-08,6.193753449695194e-14,6.868427240407149e-13,7.612011607258063e-13,9.055978712562224e-13,9.055978712562224e-13
2023-05-06 16:52:42,6423516.109807948,-661197.7183963349,-2374141.960644664,2623.8289835116134,-124.42155299701132,7138.152353359278,,,,2.2036800828573178e-07,-4.1381159610054405e-09,-5.322386353867614e-08,1.6884296852071806e-13,6.917605567678304e-13,7.686442196414159e-13,9.153267611402034e-13,9.153267611402064e-13
2023-05-06 16:52:57,6461986.733154071,-662972.8563439903,-2266746.5965852034,2505.47072126908,-112.25818256505494,7180.899359675713,,,,2.4729024517000653e-07,-2.3888952704886893e-08,-7.861134143638537e-08,4.936847790894147e-14,6.966395641814259e-13,7.762211558011283e-13,9.251455315798318e-13,9.251455315798318e-13
2023-05-06 16:53:12,6498676.729704031,-664565.3042082665,-2158724.8836358604,2386.4120751500495,-100.06287565049968,7221.665555392136,,,,2.377192043212517e-07,-1.8851906369299343e-08,-4.9153083381270335e-08,1.820171518272797e-13,7.01470751763116e-13,7.83930745053785e-13,9.35043094308971e-13,9.350430943089707e-13
2023-05-06 16:53:27,6533575.757315416,-665974.5999949449,-2050106.593403704,2266.685843950376,-87.8390079370215,7260.439198011933,,,,2.7981982242408776e-07,-1.7291600373781083e-08,-7.037793237074652e-08,1.0637532633163697e-13,7.062462072079826e-13,7.917734688255629e-13,9.450110209863268e-13,9.450110209863181e-13
2023-05-06 16:53:42,6566674.132607318,-667200.3487691917,-1940921.7251128328,2146.3251001015196,-75.58996726275193,7297.209281847272,,,,2.4781508045634837e-07,-1.9108731819095223e-08,-4.921360297061028e-08,1.4822709454695838e-13,7.109541687055483e-13,7.997470356949545e-13,9.55038400466803e-13,9.55038400466776e-13
2023-05-06 16:53:57,6597962.503549905,-668242.1895781936,-1831200.3862514435,2025.3630460589852,-63.31914683270109,7331.965172777831,,,,3.0291469954590866e-07,-3.9989646372085026e-08,-7.120113787451032e-08,8.045753521241169e-14,7.155879027861355e-13,8.078507316355619e-13,9.65117017256655e-13,9.65117017256655e-13
2023-05-06 16:54:12,6627432.184756156,-669099.8303378327,-1720972.8897470837,1903.8331307388016,-51.02994916493721,7364.696986144525,,,,3.016169287661796e-07,-5.0111765514948565e-08,-6.20162086129028e-08,1.0260047130068248e-13,7.201486498651035e-13,8.160808473125686e-13,9.752360969347469e-13,9.752360969347467e-13
2023-05-06 16:54:27,6655074.825855121,-669773.012962605,-1610269.6454108732,1781.7689195064888,-38.72578074655539,7395.395214000211,,,,3.375623780499382e-07,-5.069405328850251e-08,-4.2032866520713696e-08,2.489319920904206e-13,7.24638066504426e-13,8.244351254976959e-13,9.853875787878142e-13,9.853875787878142e-13
