UTC,Computed Density,JB08,DTM2000,EDR Density,AccelerometerDensity,NRLMSISE-00,NRT Density
2023-05-06 14:19:27,1.1333553577485785e-12,9.118644861029304e-13,1.3453009373917925e-12,9.1116585587988e-13,1.0627949e-12,1.3450515e-12,1.6766977498797466e-12
2023-05-06 14:19:42,1.131893513839796e-12,9.129053414697075e-13,1.3402221163719158e-12,9.247028561332792e-13,1.0700314e-12,1.3524518e-12,1.6756799258169177e-12
2023-05-06 14:19:57,1.129842804791478e-12,9.140074413728172e-13,1.3354538112692822e-12,9.380962839721764e-13,1.0651111e-12,1.3674375e-12,1.6740018281857738e-12
2023-05-06 14:20:12,1.1274125719686256e-12,9.15166373871367e-13,1.331022407229381e-12,9.51558954207356e-13,1.0666359e-12,1.374576e-12,1.6718452307814182e-12
2023-05-06 14:20:27,1.1249170959004834e-12,9.163801219859805e-13,1.3269562080753819e-12,9.656738353271127e-13,1.0944935e-12,1.388905e-12,1.6695413117565481e-12
2023-05-06 14:20:42,1.1221878933927098e-12,9.176441205109737e-13,1.3232787691140317e-12,9.802020880626347e-13,1.1018207e-12,1.3956003e-12,1.666998039575049e-12
2023-05-06 14:20:57,1.1195507774133712e-12,9.189561977253173e-13,1.3200148997852593e-12,9.942650984792211e-13,1.1180991e-12,1.408897e-12,1.6645015916277176e-12
2023-05-06 14:21:12,1.1169489689205022e-12,9.203115976763897e-13,1.3171839672856828e-12,1.0077679286948115e-12,1.1316863e-12,1.4149912e-12,1.661798546052896e-12
2023-05-06 14:21:27,1.1140244613792257e-12,9.217079758712994e-13,1.314805946176549e-12,1.0206734881618811e-12,1.1427414e-12,1.4269262e-12,1.6586559759391265e-12
2023-05-06 14:21:42,1.110942460820986e-12,9.231404151152144e-13,1.3128947585506318e-12,1.0337649805205033e-12,1.1518992e-12,1.432223e-12,1.6557235094948114e-12
2023-05-06 14:21:57,1.1076487237428176e-12,9.24606424189904e-13,1.3114643462969178e-12,1.0476902808814346e-12,1.2011388e-12,1.4424537e-12,1.652964617013253e-12
2023-05-06 14:22:12,1.1043446341850642e-12,9.26100896666401e-13,1.3105219919939433e-12,1.0614719614947022e-12,1.2288514e-12,1.4468018e-12,1.6501708306954436e-12
2023-05-06 14:22:27,1.1010326018178097e-12,9.276211603099017e-13,1.3100745037937517e-12,1.0744587388278694e-12,1.2555989e-12,1.4550301e-12,1.6472276720580192e-12
2023-05-06 14:22:42,1.0976731627611567e-12,9.291619082770044e-13,1.310121564589895e-12,1.0865192153636383e-12,1.2465089e-12,1.458303e-12,1.6441347348467894e-12
2023-05-06 14:22:57,1.0944653984503363e-12,9.307202850997897e-13,1.3106620332083353e-12,1.0979085916006357e-12,1.2059892e-12,1.4642663e-12,1.6410211080023127e-12
2023-05-06 14:23:12,1.0913434307052604e-12,9.322907850985482e-13,1.311687319841625e-12,1.10903579204888e-12,1.1945335e-12,1.4663552e-12,1.6377908553606584e-12
2023-05-06 14:23:27,1.088497953072215e-12,9.33870374380837e-13,1.3131878197670522e-12,1.1195652345675281e-12,1.1949411e-12,1.469881e-12,1.6346670486681623e-12
2023-05-06 14:23:42,1.0859468151753556e-12,9.354533623621885e-13,1.3151463224975745e-12,1.1292902957750913e-12,1.1992599e-12,1.4706939e-12,1.6316723408441807e-12
2023-05-06 14:23:57,1.0832867835393963e-12,9.37036552226104e-13,1.3175445815251638e-12,1.1388520480705238e-12,1.2158891e-12,1.4716509e-12,1.6283813289082238e-12
2023-05-06 14:24:12,1.0809142955374397e-12,9.386140747467617e-13,1.3203567400431233e-12,1.1484583849467784e-12,1.2216872e-12,1.4711682e-12,1.6251812657960456e-12
2023-05-06 14:24:27,1.078907542498195e-12,9.401825793760692e-13,1.3235560622812828e-12,1.1581921803861851e-12,1.2319907e-12,1.4695613e-12,1.6221553585677901e-12
2023-05-06 14:24:42,1.077387105774689e-12,9.417360440539949e-13,1.3271083879889381e-12,1.1676122879334326e-12,1.2443658e-12,1.4677679e-12,1.619428638468827e-12
2023-05-06 14:24:57,1.0762576669332381e-12,9.432709956724674e-13,1.330979018406015e-12,1.1760217732314031e-12,1.2734034e-12,1.4635908e-12,1.6169056814609631e-12
2023-05-06 14:25:12,1.075336414041001e-12,9.447813003891441e-13,1.3351261984969193e-12,1.1838728292129515e-12,1.2884085e-12,1.460571e-12,1.6144033624513801e-12
2023-05-06 14:25:27,1.0748450302294956e-12,9.462634096119726e-13,1.3395081571731293e-12,1.1911660890347436e-12,1.3110583e-12,1.4540063e-12,1.6121397885113823e-12
2023-05-06 14:25:42,1.0746858045778632e-12,9.477111307265597e-13,1.3440766089712016e-12,1.1985251020476118e-12,1.3181421e-12,1.4498239e-12,1.6100103546838756e-12
2023-05-06 14:25:57,1.0750691920608347e-12,9.491208907023051e-13,1.3487839390043502e-12,1.2064285239668053e-12,1.3197051e-12,1.441091e-12,1.6082213976853578e-12
2023-05-06 14:26:12,1.0758658870644421e-12,9.504864752464064e-13,1.3535766978588717e-12,1.2141829694762253e-12,1.3201967e-12,1.4358638e-12,1.6066415154355386e-12
2023-05-06 14:26:27,1.0771031696498192e-12,9.518043173348334e-13,1.3584029364675833e-12,1.221046439550309e-12,1.3220096e-12,1.4252852e-12,1.605300322628942e-12
2023-05-06 14:26:42,1.079084976957743e-12,9.53068191307673e-13,1.3632056628926569e-12,1.2269314852802725e-12,1.3207317e-12,1.4192006e-12,1.6045107346937876e-12
2023-05-06 14:26:57,1.081588815610919e-12,9.54274542286489e-13,1.3679303380448337e-12,1.2326198703070199e-12,1.3121488e-12,1.4070799e-12,1.6040548315605754e-12
2023-05-06 14:27:12,1.0846126615884886e-12,9.554171431515305e-13,1.37251828817404e-12,1.2385308891288665e-12,1.3080482e-12,1.4003673e-12,1.6039250429804213e-12
2023-05-06 14:27:27,1.087801163895726e-12,9.564924604650673e-13,1.376914339782145e-12,1.2441853012405325e-12,1.3035171e-12,1.3871524e-12,1.6037647044243501e-12
2023-05-06 14:27:42,1.0913271692959066e-12,9.57494264677578e-13,1.381060154992192e-12,1.2481689852126648e-12,1.2953056e-12,1.3799756e-12,1.603755954712775e-12
2023-05-06 14:27:57,1.0953277632675944e-12,9.584190468498433e-13,1.3849020022832348e-12,1.2500690799645644e-12,1.3059368e-12,1.3660699e-12,1.6040445270646732e-12
2023-05-06 14:28:12,1.0995856518099339e-12,9.592606208489224e-13,1.3883840444049468e-12,1.2517168770672928e-12,1.3013612e-12,1.3586542e-12,1.6044145761107132e-12
2023-05-06 14:28:27,1.104124709441827e-12,9.600155510609668e-13,1.3914561642978757e-12,1.2553506679471793e-12,1.2929806e-12,1.344492e-12,1.6048893619599448e-12
2023-05-06 14:28:42,1.1086578474379777e-12,9.60677706957332e-13,1.394067128128689e-12,1.259076991097627e-12,1.2926408e-12,1.3370486e-12,1.6051860262763822e-12
2023-05-06 14:28:57,1.113276228139447e-12,9.612437332610923e-13,1.3961724761601038e-12,1.2606117648254893e-12,1.2911806e-12,1.3230619e-12,1.6054073755069307e-12
2023-05-06 14:29:12,1.1182490765170992e-12,9.617075951791376e-13,1.3977275891680949e-12,1.2600506378132684e-12,1.2938437e-12,1.3157953e-12,1.6058368277497601e-12
2023-05-06 14:29:27,1.1233887003180683e-12,9.620660716595903e-13,1.3986955847371398e-12,1.2583719050878584e-12,1.3046581e-12,1.3023663e-12,1.6062939335778473e-12
2023-05-06 14:29:42,1.1286284948353671e-12,9.623133057494025e-13,1.399040285921306e-12,1.2575791150440316e-12,1.309203e-12,1.2954873e-12,1.606711913087802e-12
2023-05-06 14:29:57,1.1337500363491915e-12,9.624462972672825e-13,1.3987340577551262e-12,1.2567760676556457e-12,1.3201425e-12,1.2829539e-12,1.6068776163205988e-12
2023-05-06 14:30:12,1.1388445155547612e-12,9.624594626379184e-13,1.3977506679765281e-12,1.2542845385537404e-12,1.3240215e-12,1.2766026e-12,1.6068996502861846e-12
2023-05-06 14:30:27,1.1438608936930104e-12,9.62350103071803e-13,1.3960730011011697e-12,1.2504127604887005e-12,1.3304228e-12,1.2652612e-12,1.6067460106995924e-12
2023-05-06 14:30:42,1.148873251050724e-12,9.621129137328066e-13,1.3936857215340666e-12,1.2472487111431385e-12,1.3304271e-12,1.2595736e-12,1.6065038759586188e-12
2023-05-06 14:30:57,1.1537792775695812e-12,9.617454951991625e-13,1.3905829247745874e-12,1.2459957026041836e-12,1.3250685e-12,1.2496599e-12,1.6060799665748025e-12
2023-05-06 14:31:12,1.1583811979755807e-12,9.612428497064269e-13,1.3867606630404961e-12,1.244213532400348e-12,1.3209106e-12,1.2447282e-12,1.605283224209053e-12
2023-05-06 14:31:27,1.1628202902267949e-12,9.6060290084367e-13,1.3822244793450696e-12,1.239234626647498e-12,1.3079767e-12,1.2364311e-12,1.6042646299120252e-12
2023-05-06 14:31:42,1.1669839352480208e-12,9.59820988816076e-13,1.3769817968555966e-12,1.232926266241393e-12,1.3014856e-12,1.2323476e-12,1.6029295557293884e-12
2023-05-06 14:31:57,1.1709746448358404e-12,9.588953940765189e-13,1.3710493311854859e-12,1.2278918966115912e-12,1.287239e-12,1.2257326e-12,1.6014031594003273e-12
2023-05-06 14:32:12,1.1747729338874273e-12,9.578218475726406e-13,1.3644453911259162e-12,1.224532479676322e-12,1.2778651e-12,1.2225095e-12,1.5996852857969905e-12
2023-05-06 14:32:27,1.1782739418476728e-12,9.565990375952318e-13,1.3571971319083377e-12,1.222477027762706e-12,1.2565296e-12,1.2176417e-12,1.597681410947634e-12
2023-05-06 14:32:42,1.1816350054030779e-12,9.552231112530971e-13,1.3493327608278613e-12,1.2197179736161743e-12,1.2439401e-12,1.2152817e-12,1.5955687477066053e-12
2023-05-06 14:32:57,1.1847900959776403e-12,9.536931793322554e-13,1.3408886598177362e-12,1.2163503449735542e-12,1.2128781e-12,1.2121105e-12,1.5933267246525871e-12
2023-05-06 14:33:12,1.1876939344428566e-12,9.520058197087465e-13,1.3319015402101786e-12,1.2136659917239388e-12,1.1966644e-12,1.2105901e-12,1.5909261864716469e-12
2023-05-06 14:33:27,1.1903277135847871e-12,9.501605831208194e-13,1.3224154525272413e-12,1.211574105076973e-12,1.1700682e-12,1.2090446e-12,1.5882913016156124e-12
2023-05-06 14:33:42,1.1925573475312031e-12,9.481545232384833e-13,1.3124739562765041e-12,1.2094337176083451e-12,1.1592407e-12,1.208283e-12,1.5853311586860808e-12
2023-05-06 14:33:57,1.19434923258512e-12,9.459876678898254e-13,1.3021269877579179e-12,1.206825454624362e-12,1.1415169e-12,1.208217e-12,1.5822623940153852e-12
2023-05-06 14:34:12,1.1960150373373814e-12,9.436575475661505e-13,1.2914230416537106e-12,1.204825173483305e-12,1.1330097e-12,1.2081403e-12,1.5793580546809942e-12
2023-05-06 14:34:27,1.1973904536245502e-12,9.411646575311833e-13,1.280415953286027e-12,1.2043552235417575e-12,1.1226132e-12,1.2093297e-12,1.575936270875518e-12
2023-05-06 14:34:42,1.1984718374291388e-12,9.38507000226931e-13,1.2691571460922233e-12,1.205145645946102e-12,1.1196677e-12,1.2098448e-12,1.5718090339896993e-12
2023-05-06 14:34:57,1.1991087752084574e-12,9.356855323191405e-13,1.2577023435650542e-12,1.2065283750407257e-12,1.1206982e-12,1.2120184e-12,1.567113348686507e-12
2023-05-06 14:35:12,1.1989453075404425e-12,9.326987402458308e-13,1.2461039383405445e-12,1.2079540066316552e-12,1.1239538e-12,1.2129574e-12,1.5615881326412967e-12
2023-05-06 14:35:27,1.1982668816515602e-12,9.29548045314946e-13,1.234417620632484e-12,1.209372042403842e-12,1.126314e-12,1.2158987e-12,1.55547330031382e-12
2023-05-06 14:35:42,1.1970800767108343e-12,9.262323838106668e-13,1.222694857108069e-12,1.2108623993017702e-12,1.1287969e-12,1.2170916e-12,1.5488355366273228e-12
2023-05-06 14:35:57,1.1955619831495249e-12,9.227536014861178e-13,1.2109894984121565e-12,1.2119556874114884e-12,1.1368119e-12,1.2204047e-12,1.5418807880792877e-12
2023-05-06 14:36:12,1.1938794705579032e-12,9.191110824092982e-13,1.1993504440013942e-12,1.2136132663179232e-12,1.1415265e-12,1.2217276e-12,1.5347360369729847e-12
2023-05-06 14:36:27,1.191688045429358e-12,9.153070960307379e-13,1.1878281974803325e-12,1.2167414300939268e-12,1.1455324e-12,1.2251068e-12,1.5270399858804788e-12
2023-05-06 14:36:42,1.18928264322039e-12,9.11341463684452e-13,1.1764677140551717e-12,1.220769729789185e-12,1.1448462e-12,1.2263216e-12,1.5191057650036644e-12
2023-05-06 14:36:57,1.1864467494773289e-12,9.072168542971824e-13,1.1653149132779165e-12,1.2257529211459215e-12,1.1350645e-12,1.2292917e-12,1.5107261729267624e-12
2023-05-06 14:37:12,1.183144289968534e-12,9.029334813341125e-13,1.1544097034257182e-12,1.2308148337722902e-12,1.1277177e-12,1.2302724e-12,1.5018561492516086e-12
2023-05-06 14:37:27,1.1794709920231964e-12,8.984943620113632e-13,1.1437924776315165e-12,1.235389873947225e-12,1.1156492e-12,1.2325932e-12,1.4925845240432579e-12
2023-05-06 14:37:42,1.1754349634776522e-12,8.939000615657495e-13,1.1334973403618582e-12,1.2397075200819122e-12,1.1100299e-12,1.2331444e-12,1.4829223164375823e-12
2023-05-06 14:37:57,1.1713663613977473e-12,8.891539010600023e-13,1.123558565924494e-12,1.243664733460355e-12,1.0978229e-12,1.234484e-12,1.4732000687618427e-12
2023-05-06 14:38:12,1.1674547391549198e-12,8.842567485346003e-13,1.1140040082082029e-12,1.24777871296594e-12,1.0905327e-12,1.2344822e-12,1.4636004032908375e-12
2023-05-06 14:38:27,1.1636254639529033e-12,8.79212154730465e-13,1.1048615189031529e-12,1.2519458793052883e-12,1.0800762e-12,1.2345189e-12,1.4540416799757635e-12
2023-05-06 14:38:42,1.1596241667718008e-12,8.740211953773276e-13,1.0961525236973076e-12,1.2563996667136946e-12,1.0765127e-12,1.2337987e-12,1.4442668381197843e-12
2023-05-06 14:38:57,1.1554154318121923e-12,8.68687540854269e-13,1.0878984047484462e-12,1.261830473114837e-12,1.0666227e-12,1.2322851e-12,1.4342450977305723e-12
2023-05-06 14:39:12,1.1510062361047244e-12,8.632123477796712e-13,1.0801142360799277e-12,1.2673745882788438e-12,1.0602812e-12,1.2307274e-12,1.423989571145203e-12
2023-05-06 14:39:27,1.1463957504907128e-12,8.575992380956045e-13,1.0728151114135212e-12,1.2725404803874084e-12,1.0554514e-12,1.2274612e-12,1.41349612102401e-12
2023-05-06 14:39:42,1.1417642378050596e-12,8.518492144823581e-13,1.0660100117845942e-12,1.277218127868468e-12,1.0558041e-12,1.2250031e-12,1.4029358180195602e-12
2023-05-06 14:39:57,1.1369610608103203e-12,8.45965500615775e-13,1.0597080748062782e-12,1.2806173451810068e-12,1.0513105e-12,1.2198442e-12,1.3921617881404973e-12
2023-05-06 14:40:12,1.1322293441921548e-12,8.399483678664258e-13,1.053912564849492e-12,1.2837546147275628e-12,1.0488694e-12,1.216406e-12,1.3814313063883565e-12
2023-05-06 14:40:27,1.12746625186665e-12,8.337995170462817e-13,1.0486270960809337e-12,1.2876055791448826e-12,1.0417289e-12,1.209266e-12,1.370648152017915e-12
2023-05-06 14:40:42,1.1226118799685602e-12,8.275156879779074e-13,1.0438497164839721e-12,1.291834607049088e-12,1.0380908e-12,1.2048665e-12,1.3597511451783842e-12
2023-05-06 14:40:57,1.1178626139469626e-12,8.211054745515058e-13,1.039579042056291e-12,1.296049890479573e-12,1.0358963e-12,1.1957942e-12,1.3489419184964094e-12
2023-05-06 14:41:12,1.1129957380067652e-12,8.14584023235226e-13,1.0358083861443436e-12,1.2997473235306775e-12,1.034554e-12,1.1904276e-12,1.338010081237895e-12
2023-05-06 14:41:27,1.1084229098348446e-12,8.079659398384091e-13,1.0325318566010638e-12,1.3033787311676106e-12,1.0267789e-12,1.179484e-12,1.3273759977772848e-12
2023-05-06 14:41:42,1.103860856229659e-12,8.012621735721772e-13,1.02973856812428e-12,1.3070056063924144e-12,1.0201993e-12,1.1732414e-12,1.3167572748979694e-12
2023-05-06 14:41:57,1.0992489686802153e-12,7.94485212904928e-13,1.0274186513486884e-12,1.3099252648151436e-12,1.0065365e-12,1.1605999e-12,1.3060941393249368e-12
2023-05-06 14:42:12,1.0949656846175642e-12,7.876446590317094e-13,1.0255574855727381e-12,1.311902357483652e-12,1.0007436e-12,1.1535545e-12,1.2957735081841054e-12
2023-05-06 14:42:27,1.090834205148568e-12,7.807519471576435e-13,1.0241416729337457e-12,1.3131279416992097e-12,9.955199e-13,1.1394464e-12,1.2856366765318166e-12
2023-05-06 14:42:42,1.086815477566763e-12,7.738158658496828e-13,1.0231533284904393e-12,1.3144583023407501e-12,9.9621608e-13,1.1317429e-12,1.2756618894619867e-12
2023-05-06 14:42:57,1.0827236291155038e-12,7.668471038318112e-13,1.0225759769143798e-12,1.316366958017811e-12,9.9457578e-13,1.1164341e-12,1.2656672563903265e-12
2023-05-06 14:43:12,1.0789501779336381e-12,7.598538008754936e-13,1.0223888526024772e-12,1.3178256596223295e-12,9.9151117e-13,1.1082309e-12,1.2560403940367497e-12
2023-05-06 14:43:27,1.0753919755920711e-12,7.528459960455141e-13,1.022572760049936e-12,1.317951638284559e-12,9.7862095e-13,1.0920468e-12,1.2466809579569208e-12
2023-05-06 14:43:42,1.0721095910478624e-12,7.458312531164198e-13,1.023104399789459e-12,1.3173305134349787e-12,9.7165209e-13,1.0835085e-12,1.2376615502359705e-12
2023-05-06 14:43:57,1.0688400378555448e-12,7.38819012144554e-13,1.0239621856099449e-12,1.3166984606328033e-12,9.5757369e-13,1.066779e-12,1.2287322545769578e-12
2023-05-06 14:44:12,1.0651120860601771e-12,7.318162965496801e-13,1.0251205903251485e-12,1.3161615755591557e-12,9.5206958e-13,1.0580921e-12,1.2194277943260442e-12
2023-05-06 14:44:27,1.0616291052325784e-12,7.248319707171245e-13,1.0265559253996537e-12,1.3152327557708346e-12,9.5110051e-13,1.0411852e-12,1.2104555293666011e-12
2023-05-06 14:44:42,1.0591521726862642e-12,7.178725221111328e-13,1.0282406915345002e-12,1.3134563273372693e-12,9.4920709e-13,1.0325068e-12,1.2025853318879097e-12
2023-05-06 14:44:57,1.0570294600014057e-12,7.1094623896609e-13,1.0301493448089976e-12,1.3110656095761971e-12,9.4240337e-13,1.0157726e-12,1.195171898919717e-12
2023-05-06 14:45:12,1.0546311614644676e-12,7.040590809738992e-13,1.0322526697041646e-12,1.3086680942185625e-12,9.42959e-13,1.007273e-12,1.1875851893617962e-12
2023-05-06 14:45:27,1.0518629843879555e-12,6.97218771379365e-13,1.0345235317161715e-12,1.3061994384852726e-12,9.4086456e-13,9.910122e-13,1.1797319761388653e-12
2023-05-06 14:45:42,1.0485670939684106e-12,6.904307558472781e-13,1.0369312759303714e-12,1.303203241511721e-12,9.3574843e-13,9.8283e-13,1.1714610265269713e-12
2023-05-06 14:45:57,1.0457856809901949e-12,6.837022056064926e-13,1.0394474682576005e-12,1.2997144760925435e-12,9.2234753e-13,9.673538e-13,1.163820708282531e-12
2023-05-06 14:46:12,1.0436037473622837e-12,6.770380603219383e-13,1.042040317820052e-12,1.2961939326409198e-12,9.0936741e-13,9.596199e-13,1.156900683773082e-12
2023-05-06 14:46:27,1.041434249220508e-12,6.70444945712818e-13,1.0446804230669474e-12,1.29289753955333e-12,8.7777262e-13,9.45147e-13,1.1501218948986148e-12
2023-05-06 14:46:42,1.0393504052406236e-12,6.639273061978674e-13,1.0473352278783292e-12,1.2895445361128546e-12,8.5917847e-13,9.380082e-13,1.1435612622633748e-12
2023-05-06 14:46:57,1.0370362308305185e-12,6.574912386316629e-13,1.049974773738565e-12,1.2858638840814265e-12,8.1533909e-13,9.247198e-13,1.1368981485042594e-12
2023-05-06 14:47:12,1.034711604402982e-12,6.511406976410978e-13,1.0525661875912018e-12,1.281914204357331e-12,7.9693367e-13,9.18233e-13,1.1303475794737586e-12
2023-05-06 14:47:27,1.0322182780124709e-12,6.448812582783996e-13,1.0550794528822717e-12,1.2780662064735416e-12,7.7819329e-13,9.062765e-13,1.1237543372987055e-12
2023-05-06 14:47:42,1.0293678345535672e-12,6.387164030765983e-13,1.0574819447545664e-12,1.2747961681273903e-12,7.7374616e-13,9.0049837e-13,1.1169354511340362e-12
2023-05-06 14:47:57,1.0267918452825314e-12,6.326512051074457e-13,1.0597442110142486e-12,1.2722997343511255e-12,7.5904017e-13,8.8995483e-13,1.1105228044094018e-12
2023-05-06 14:48:12,1.0244720174018644e-12,6.266886884716212e-13,1.0618345467364117e-12,1.270145738301342e-12,7.4741751e-13,8.849103e-13,1.1044910825289754e-12
2023-05-06 14:48:27,1.0225017194116503e-12,6.208334413078197e-13,1.06372479110237e-12,1.2680067037385374e-12,7.3289957e-13,8.758317e-13,1.0989194856375625e-12
2023-05-06 14:48:42,1.0208025508330007e-12,6.150880610741008e-13,1.0653849627464642e-12,1.2661052978662812e-12,7.335052e-13,8.7151385e-13,1.0937200012224064e-12
2023-05-06 14:48:57,1.0189738421003503e-12,6.094566847699494e-13,1.0667890396787402e-12,1.2648181826549362e-12,7.2439507e-13,8.63868e-13,1.0884960619569343e-12
2023-05-06 14:49:12,1.017211119789125e-12,6.039414965360503e-13,1.0679096206731669e-12,1.2645896398933398e-12,7.1434598e-13,8.6028976e-13,1.083448504823807e-12
2023-05-06 14:49:27,1.0154714537266885e-12,5.985461969252659e-13,1.0687237019656075e-12,1.2660999247384776e-12,7.1108697e-13,8.540175e-13,1.078523241245308e-12
2023-05-06 14:49:42,1.0138555082443928e-12,5.9327259112345e-13,1.0692073908735317e-12,1.2678076651333302e-12,7.1076489e-13,8.5111177e-13,1.0738015175539407e-12
2023-05-06 14:49:57,1.0126428558894024e-12,5.881239803640795e-13,1.0693416290640742e-12,1.2661030907803232e-12,6.8161509e-13,8.461344e-13,1.0695555295150795e-12
2023-05-06 14:50:12,1.0117148630161311e-12,5.831018094440252e-13,1.0691069188006665e-12,1.2651221032141052e-12,6.5969386e-13,8.438485e-13,1.0656680256706998e-12
2023-05-06 14:50:27,1.0111573661220325e-12,5.78209000949261e-13,1.0684889975242971e-12,1.281292151663581e-12,6.1922038e-13,8.400385e-13,1.0622208604093767e-12
2023-05-06 14:50:42,1.010750013007845e-12,5.734466762412179e-13,1.0674735939062765e-12,1.3253521603237484e-12,6.0950336e-13,8.383051e-13,1.0589852603044092e-12
2023-05-06 14:50:57,1.0101727210700925e-12,5.688174173751588e-13,1.0660519999398669e-12,1.3857927535781298e-12,5.9741975e-13,8.3549227e-13,1.0556357269443998e-12
2023-05-06 14:51:12,1.0097460595010455e-12,5.643220436256699e-13,1.0642158211869644e-12,1.4454401790319395e-12,5.8291358e-13,8.342246e-13,1.052491616876786e-12
2023-05-06 14:51:27,1.0094515898064104e-12,5.599628176489452e-13,1.061962445268875e-12,1.5013601495470108e-12,5.4394985e-13,8.3225646e-13,1.049534310194062e-12
2023-05-06 14:51:42,1.0094079036508172e-12,5.5574028156304e-13,1.0592897902364406e-12,1.5579049147273703e-12,5.2310108e-13,8.313718e-13,1.0468781460772155e-12
2023-05-06 14:51:57,1.0096207967822025e-12,5.516564067501449e-13,1.0562016435516449e-12,1.6160254404640894e-12,5.0064339e-13,8.3005494e-13,1.0445217066744316e-12
2023-05-06 14:52:12,1.0098556005433868e-12,5.477114897512604e-13,1.0527024103159044e-12,1.6738645402800095e-12,5.0643054e-13,8.2946123e-13,1.042227754446651e-12
2023-05-06 14:52:27,1.0101598563592152e-12,5.439072423665727e-13,1.0488022978848332e-12,1.7301898946749516e-12,5.3516088e-13,8.286144e-13,1.0400491291865898e-12
2023-05-06 14:52:42,1.0105508425813548e-12,5.402437350242232e-13,1.0445120501031269e-12,1.7868112464206316e-12,5.5031715e-13,8.282094e-13,1.038009373781553e-12
2023-05-06 14:52:57,1.0109259750786007e-12,5.367224380517876e-13,1.0398479832425754e-12,1.8472590073438837e-12,5.7917788e-13,8.276467e-13,1.0360038979893599e-12
2023-05-06 14:53:12,1.0113125355474031e-12,5.333432181533424e-13,1.0348267289742065e-12,1.9076323185381096e-12,5.9622954e-13,8.2734595e-13,1.034053922618141e-12
2023-05-06 14:53:27,1.0117154262914998e-12,5.301073268046297e-13,1.0294701098216897e-12,1.95121049377328e-12,6.4222022e-13,8.2688885e-13,1.03216431720188e-12
2023-05-06 14:53:42,1.0120441662042781e-12,5.270144367143106e-13,1.023799887361979e-12,1.96724596939382e-12,6.6468803e-13,8.266119e-13,1.0302489632486843e-12
2023-05-06 14:53:57,1.0125106625851338e-12,5.240655860525243e-13,1.0178424946923278e-12,1.9672556865220392e-12,6.742084e-13,8.2609825e-13,1.0285191414812454e-12
2023-05-06 14:54:12,1.0129141650307792e-12,5.212602540547322e-13,1.0116238128582636e-12,1.968365057136985e-12,6.6006693e-13,8.257547e-13,1.0267716888673296e-12
2023-05-06 14:54:27,1.0134233640555082e-12,5.185992621778941e-13,1.00517377092307e-12,1.9738158239878017e-12,6.2163622e-13,8.2503985e-13,1.02517952742436e-12
2023-05-06 14:54:42,1.0138637446368923e-12,5.160818825075933e-13,9.985211675544717e-13,1.9786322418220624e-12,6.1288834e-13,8.2457636e-13,1.0235760571320388e-12
2023-05-06 14:54:57,1.0139685558939383e-12,5.137086971745105e-13,9.916981556026577e-13,1.9815213834016886e-12,6.0292127e-13,8.235442e-13,1.0216970564577226e-12
2023-05-06 14:55:12,1.01385291567014e-12,5.114787278435064e-13,9.847351196778342e-13,1.9838085492942948e-12,5.9973751e-13,8.228923e-13,1.0196533318878561e-12
2023-05-06 14:55:27,1.0136998278732675e-12,5.093922651938257e-13,9.776650846243165e-13,1.985721290841331e-12,5.9700504e-13,8.214576e-13,1.0176217028148365e-12
2023-05-06 14:55:42,1.0136066681659245e-12,5.074480365984228e-13,9.705187101806937e-13,1.986936953373396e-12,6.0768613e-13,8.205745e-13,1.0156961585254923e-12
2023-05-06 14:55:57,1.0131258321478968e-12,5.056459718557501e-13,9.633285914046793e-13,1.987292494761365e-12,6.5222892e-13,8.1866133e-13,1.0134325743942388e-12
2023-05-06 14:56:12,1.0121973493151893e-12,5.039843632413871e-13,9.561243316795897e-13,1.986883802065172e-12,6.8529262e-13,8.1751847e-13,1.0107732480991515e-12
2023-05-06 14:56:27,1.010856308771872e-12,5.024625922257548e-13,9.489368112702354e-13,1.9859735613322168e-12,7.6341528e-13,8.1508373e-13,1.0077501521255703e-12
2023-05-06 14:56:42,1.0094905826378428e-12,5.010782963404574e-13,9.417934088983552e-13,1.9845037111245505e-12,8.0746943e-13,8.136872e-13,1.004752704954445e-12
2023-05-06 14:56:57,1.0085773360219104e-12,4.998300022607373e-13,9.34722198092314e-13,1.9825056368449e-12,8.5809688e-13,8.1069965e-13,1.0022679598527873e-12
2023-05-06 14:57:12,1.007621567432434e-12,4.987142306715294e-13,9.277472672422026e-13,1.9800541551550132e-12,8.7201644e-13,8.0903735e-13,9.99806349921586e-13
2023-05-06 14:57:27,1.0056208807875814e-12,4.977280396896536e-13,9.208929101254769e-13,1.9772725788803406e-12,8.6698322e-13,8.05506e-13,9.96357900510634e-13
2023-05-06 14:57:42,1.003021808760217e-12,4.968660788915079e-13,9.141790845264621e-13,1.9741815046759757e-12,8.4458914e-13,8.035736e-13,9.92357747658101e-13
2023-05-06 14:57:57,1.0004497688849449e-12,4.961231325705303e-13,9.076255862817632e-13,1.970321545560891e-12,8.1351642e-13,7.995286e-13,9.884312026226766e-13
2023-05-06 14:58:12,9.978361152963282e-13,4.95491624342558e-13,9.012476327194393e-13,1.966064595987303e-12,8.0800569e-13,7.973539e-13,9.84520485855532e-13
2023-05-06 14:58:27,9.957303572128258e-13,4.949662202959212e-13,8.950600429227044e-13,1.9619266263397648e-12,7.8216914e-13,7.9282175e-13,9.811822229699365e-13
