UTC,AccelerometerDensity,EDR_rolling,POD_rolling,NRT_rolling,DTM2000,JB08,NRLMSISE00
2023-05-06 01:29:57,7.7602636e-13,9.320037210856285e-13,7.977034101195499e-13,8.392904644772546e-13,1.2193502809524373e-12,5.803982671807533e-13,1.2944630544126346e-12
2023-05-06 01:30:12,7.7295379e-13,9.325450746217746e-13,8.015128551193821e-13,8.397080936329973e-13,1.2275941078101208e-12,5.814445252247094e-13,1.2903777819844252e-12
2023-05-06 01:30:27,7.7053706e-13,9.331340269111358e-13,8.039210033303727e-13,8.387703990222064e-13,1.2362720307648558e-12,5.825421562921427e-13,1.2862367420194504e-12
2023-05-06 01:30:42,7.7253531e-13,9.338428473008095e-13,8.035083205409889e-13,8.349304890485633e-13,1.2453442259577726e-12,5.836924832435059e-13,1.2820726240791764e-12
2023-05-06 01:30:57,7.7619766e-13,9.345048307608978e-13,8.10282186695546e-13,8.381290741242937e-13,1.2547709351600305e-12,5.848984533033219e-13,1.2779211163820932e-12
2023-05-06 01:31:12,7.7750021e-13,9.352655308622413e-13,8.154002840872368e-13,8.395866892465165e-13,1.2645068557848305e-12,5.861613860217718e-13,1.273814467099617e-12
2023-05-06 01:31:27,7.681121e-13,9.35958472464927e-13,8.139230753971853e-13,8.344644382298091e-13,1.2745071131385024e-12,5.874842450048605e-13,1.2697873551334628e-12
2023-05-06 01:31:42,7.5967554e-13,9.366665286781643e-13,8.119763562019744e-13,8.289082223131713e-13,1.2847216672177137e-12,5.888683893352977e-13,1.2658705690785079e-12
2023-05-06 01:31:57,7.425879e-13,9.37428739566269e-13,8.196319018072606e-13,8.330076933618949e-13,1.2951014093602464e-12,5.9031685840337e-13,1.2620968731641438e-12
2023-05-06 01:32:12,7.3674147e-13,9.384744211319543e-13,8.26702721526351e-13,8.365199943007156e-13,1.3055925671840528e-12,5.918311155945852e-13,1.2584947801412274e-12
2023-05-06 01:32:27,7.2695321e-13,9.39360353286846e-13,8.233835489239259e-13,8.294893773157215e-13,1.3161429561022297e-12,5.934143626931176e-13,1.2550944365856185e-12
2023-05-06 01:32:42,7.2371036e-13,9.40146167655978e-13,8.1713284068309e-13,8.194043392782129e-13,1.3266964063498194e-12,5.950682963524133e-13,1.2519215096534165e-12
2023-05-06 01:32:57,7.2640215e-13,9.407695087135385e-13,8.107458515022847e-13,8.092594607468621e-13,1.3371991530866637e-12,5.967964558177932e-13,1.249003074290953e-12
2023-05-06 01:33:12,7.3059174e-13,9.414580067103969e-13,8.153442053664782e-13,8.101818548980648e-13,1.3475942603112237e-12,5.986010007218641e-13,1.2463615882517077e-12
2023-05-06 01:33:27,7.3403572e-13,9.422897106054804e-13,8.383659433750477e-13,8.294547867707014e-13,1.3578281406670876e-12,6.004861225708056e-13,1.2440207839991334e-12
2023-05-06 01:33:42,7.3157101e-13,9.434489517860744e-13,8.385862521705108e-13,8.258659408342234e-13,1.3678449616112094e-12,6.024548859289852e-13,1.2419997231607548e-12
2023-05-06 01:33:57,7.1769399e-13,9.441808061384619e-13,8.118063741361337e-13,7.953893245066434e-13,1.377593247332814e-12,6.045127560966865e-13,1.2403186686269086e-12
2023-05-06 01:34:12,7.1212085e-13,9.446298648146597e-13,8.014714842650192e-13,7.81389363889176e-13,1.3870201982192138e-12,6.066645787278541e-13,1.238993161472364e-12
2023-05-06 01:34:27,6.9292241e-13,9.450248742816142e-13,8.012387308119153e-13,7.772320190254578e-13,1.3960783746690045e-12,6.08918404918015e-13,1.238039898918806e-12
2023-05-06 01:34:42,6.8292298e-13,9.455228166602593e-13,8.116042792881053e-13,7.834572222577868e-13,1.404719929864452e-12,6.112828940667319e-13,1.2374708334909632e-12
2023-05-06 01:34:57,6.665404e-13,9.46100009363221e-13,8.236797731638731e-13,7.915174074888476e-13,1.4129033018712726e-12,6.137718936621622e-13,1.2372989966720337e-12
2023-05-06 01:35:12,6.6250285e-13,9.466548415223166e-13,8.180800197224015e-13,7.820920281458184e-13,1.420587318233847e-12,6.164031260988923e-13,1.2375325431057502e-12
2023-05-06 01:35:27,6.75764e-13,9.469213239447111e-13,7.962027182190275e-13,7.563719200994619e-13,1.4277378487865789e-12,6.19205200675216e-13,1.2381804148934436e-12
2023-05-06 01:35:42,6.8577526e-13,9.470349451265769e-13,7.916867831592666e-13,7.479068488056688e-13,1.4343217301878382e-12,6.22221007464605e-13,1.239246096062538e-12
2023-05-06 01:35:57,6.598832e-13,9.471978451226703e-13,8.101984882440363e-13,7.623807026196512e-13,1.440313392344362e-12,6.255247184054126e-13,1.2407327643133565e-12
2023-05-06 01:36:12,6.3318037e-13,9.474887768926282e-13,8.194619717293201e-13,7.675698688461356e-13,1.4456886526254877e-12,6.292475911135475e-13,1.242635966438324e-12
2023-05-06 01:36:27,6.1479078e-13,9.47647530751278e-13,8.267801433653214e-13,7.708097993720911e-13,1.4504312458232537e-12,6.336488046084827e-13,1.2449466537915865e-12
2023-05-06 01:36:42,6.3651779e-13,9.477577853576728e-13,8.2051321559937e-13,7.604372681921194e-13,1.4545264430693556e-12,6.39263660577582e-13,1.2476427578891245e-12
2023-05-06 01:36:57,7.15148e-13,9.477230179598073e-13,8.054861083754428e-13,7.412555295110299e-13,1.457967528014829e-12,6.46913178749171e-13,1.2507395179014394e-12
2023-05-06 01:37:12,7.5381415e-13,9.477176546985787e-13,8.082541711512148e-13,7.398447573566543e-13,1.4607493003624917e-12,6.510630883855859e-13,1.2548712745660226e-12
2023-05-06 01:37:27,7.8249019e-13,9.477048477274005e-13,8.149417661427795e-13,7.42347942140738e-13,1.462874482811243e-12,6.334208181223825e-13,1.26023276192499e-12
2023-05-06 01:37:42,7.5663928e-13,9.477189666574971e-13,8.164171002268567e-13,7.396377173570933e-13,1.4643471227379184e-12,6.196756851205526e-13,1.2648476393724504e-12
2023-05-06 01:37:57,7.0051122e-13,9.475835458183362e-13,8.167739722870331e-13,7.357732789442028e-13,1.4651789452286633e-12,6.130559776542561e-13,1.2697218861603766e-12
2023-05-06 01:38:12,7.042093e-13,9.474444203470735e-13,8.10887264868761e-13,7.256007447891407e-13,1.465382684887724e-12,6.092628681548568e-13,1.275060144059249e-12
2023-05-06 01:38:27,7.4242422e-13,9.471798515511936e-13,8.116376515329526e-13,7.220111182784098e-13,1.4649783917631273e-12,6.067131028693254e-13,1.2808466649837114e-12
2023-05-06 01:38:42,7.71388e-13,9.469611854040713e-13,8.103050287838182e-13,7.163463796233154e-13,1.463986706306006e-12,6.048123425794194e-13,1.2870545069533685e-12
2023-05-06 01:38:57,8.498397e-13,9.465760478959053e-13,7.95307547304717e-13,6.971350442038526e-13,1.4624351415464569e-12,6.033029956915443e-13,1.2936635763590345e-12
2023-05-06 01:39:12,8.8053543e-13,9.46136039332381e-13,7.884978119394592e-13,6.861348639999873e-13,1.4603513528303228e-12,6.020564545549196e-13,1.300652617658821e-12
2023-05-06 01:39:27,8.9697161e-13,9.456037070679476e-13,7.840786624343211e-13,6.773491458086883e-13,1.4577693553439692e-12,6.010038499816824e-13,1.3080036563280397e-12
2023-05-06 01:39:42,8.9533537e-13,9.45046344840948e-13,7.861993923037792e-13,6.749330220253267e-13,1.4547227601672609e-12,6.001032217808799e-13,1.315694921883968e-12
2023-05-06 01:39:57,8.682369e-13,9.444283716019813e-13,7.904084829732463e-13,6.746160950170133e-13,1.4512509666224025e-12,5.993295802557583e-13,1.323706534849421e-12
2023-05-06 01:40:12,8.3927982e-13,9.437625736266022e-13,7.831930562310389e-13,6.629563087021403e-13,1.447392423560249e-12,5.98664973513223e-13,1.332014029023449e-12
2023-05-06 01:40:27,8.244569e-13,9.429845606963455e-13,7.793194744040213e-13,6.546838197740873e-13,1.443190742503443e-12,5.980983680179936e-13,1.3405944244115436e-12
2023-05-06 01:40:42,8.5061797e-13,9.422151088325623e-13,7.754583221234154e-13,6.464224141551497e-13,1.4386879530288846e-12,5.976203258894679e-13,1.3494198530801502e-12
2023-05-06 01:40:57,9.1519422e-13,9.412977541029105e-13,7.687244197626773e-13,6.352049007538478e-13,1.4339305630346116e-12,5.972252154496708e-13,1.3584638246610664e-12
2023-05-06 01:41:12,9.3273575e-13,9.4033057854369e-13,7.614209466753801e-13,6.232900079424578e-13,1.428962819578233e-12,5.969071277459038e-13,1.3676948392405273e-12
2023-05-06 01:41:27,8.9639789e-13,9.391624739265702e-13,7.494203400056559e-13,6.066264007816628e-13,1.4238327247185366e-12,5.966627954353756e-13,1.3770827986512277e-12
2023-05-06 01:41:42,8.5230025e-13,9.378857293675368e-13,7.424091392223767e-13,5.949692931017566e-13,1.4185853076636016e-12,5.964879093280965e-13,1.3865925669089457e-12
2023-05-06 01:41:57,8.1154305e-13,9.365217766524711e-13,7.412276780850317e-13,5.892079237843371e-13,1.4132686183280098e-12,5.96380303725541e-13,1.3961905302504318e-12
2023-05-06 01:42:12,8.1860768e-13,9.351407955482057e-13,7.369706919457227e-13,5.803797775906943e-13,1.4079270466433654e-12,5.963364289479466e-13,1.40583811796333e-12
2023-05-06 01:42:27,8.5621209e-13,9.336208420608064e-13,7.310115365064263e-13,5.697887882763623e-13,1.4026072932770557e-12,5.963546489933183e-13,1.4154985003238417e-12
2023-05-06 01:42:42,8.7033423e-13,9.320629046134925e-13,7.256995968922933e-13,5.597694975346867e-13,1.3973517532096786e-12,5.964317810608987e-13,1.425130073568294e-12
2023-05-06 01:42:57,8.6922686e-13,9.30359464155508e-13,7.1778557620028e-13,5.470827822894849e-13,1.392204461829616e-12,5.965664417234052e-13,1.4346932815141179e-12
2023-05-06 01:43:12,8.6629645e-13,9.285924387712423e-13,7.113324907503359e-13,5.357659593519581e-13,1.3872045461925044e-12,5.967556123603781e-13,1.4441440571944014e-12
2023-05-06 01:43:27,8.9098702e-13,9.267253362523903e-13,7.067960978532936e-13,5.262373521915332e-13,1.3823921687538259e-12,5.969980159178397e-13,1.453440779077014e-12
2023-05-06 01:43:42,9.2085899e-13,9.248289185319299e-13,7.051831091442204e-13,5.195771939763519e-13,1.377802055843164e-12,5.972906936173397e-13,1.462537674954781e-12
2023-05-06 01:43:57,1.0125252e-12,9.22869984981228e-13,7.050859693902149e-13,5.145514769928705e-13,1.3734694371733136e-12,5.976323948342584e-13,1.4713918967522726e-12
2023-05-06 01:44:12,1.0463318e-12,9.208951276442614e-13,7.018661965347077e-13,5.06457372442921e-13,1.3694236152939226e-12,5.980201361785631e-13,1.479956845322697e-12
2023-05-06 01:44:27,1.0061184e-12,9.188161840369326e-13,6.96334255113232e-13,4.958097541583873e-13,1.3656939561857134e-12,5.984526252067317e-13,1.4881894101870009e-12
2023-05-06 01:44:42,9.6468748e-13,9.16711180528761e-13,6.933587640128346e-13,4.875212432028981e-13,1.362303540776745e-12,5.989268227823834e-13,1.4960432669770906e-12
2023-05-06 01:44:57,9.2337759e-13,9.145525648760323e-13,6.966491815836356e-13,4.856819852732078e-13,1.3592751647241686e-12,5.994413716152571e-13,1.5034762207313181e-12
2023-05-06 01:45:12,9.2660755e-13,9.124273917087704e-13,6.974545066970081e-13,4.815359288489829e-13,1.356625001823148e-12,5.99993123730332e-13,1.510443403048831e-12
2023-05-06 01:45:27,9.5644082e-13,9.10207062369915e-13,6.926319921158882e-13,4.716044079541918e-13,1.3543686855441741e-12,6.005806134198201e-13,1.5169047822214461e-12
2023-05-06 01:45:42,9.6635982e-13,9.079128654065126e-13,6.892152054555192e-13,4.628940977406275e-13,1.352515045534795e-12,6.012005851952969e-13,1.522818340908045e-12
2023-05-06 01:45:57,9.57795e-13,9.055371986056322e-13,6.870087453464008e-13,4.554549713444966e-13,1.3510722118439746e-12,6.018514705074277e-13,1.5281476628875618e-12
2023-05-06 01:46:12,9.4665323e-13,9.031216126387023e-13,6.880217104816018e-13,4.5133364656458835e-13,1.3500413604497989e-12,6.025298942125327e-13,1.5328550238737786e-12
2023-05-06 01:46:27,9.3778957e-13,9.006574681974717e-13,6.844672803340075e-13,4.4263351623854477e-13,1.349422890132506e-12,6.032341749156558e-13,1.5369090816690644e-12
2023-05-06 01:46:42,9.3530644e-13,8.981097092955827e-13,6.792512716570428e-13,4.32252646135086e-13,1.3492102048852372e-12,6.039608268981634e-13,1.5402779169566744e-12
2023-05-06 01:46:57,9.2834988e-13,8.955208402599667e-13,6.754077860674686e-13,4.231769423685592e-13,1.3493959397737559e-12,6.047080682342039e-13,1.542936761216908e-12
2023-05-06 01:47:12,9.2661509e-13,8.929599166505371e-13,6.756410844656874e-13,4.1820694400058013e-13,1.349965726498528e-12,6.054722909641539e-13,1.5448609228598419e-12
2023-05-06 01:47:27,9.3297146e-13,8.903493804657813e-13,6.799482411705626e-13,4.1762293524443763e-13,1.3509045211937577e-12,6.062515992438535e-13,1.5460335694056629e-12
2023-05-06 01:47:42,9.33063e-13,8.876737367337271e-13,6.774514726788342e-13,4.10471910112609e-13,1.3521903803062725e-12,6.070422657376829e-13,1.546438565643986e-12
2023-05-06 01:47:57,9.2054877e-13,8.848559842583101e-13,6.730469184829636e-13,4.0126848693821835e-13,1.353800887473134e-12,6.078422893934305e-13,1.5460682554457548e-12
2023-05-06 01:48:12,9.1259465e-13,8.81969489315172e-13,6.72628962096963e-13,3.9590873768844754e-13,1.3557069256120833e-12,6.086478315409272e-13,1.5449161858569288e-12
2023-05-06 01:48:27,9.0333985e-13,8.791068236772841e-13,6.70432121028029e-13,3.8895979066266213e-13,1.3578792180621097e-12,6.094567924511433e-13,1.5429848522082678e-12
2023-05-06 01:48:42,8.9866011e-13,8.762466617325935e-13,6.700383089626761e-13,3.840600760483254e-13,1.3602820863567533e-12,6.102652221234412e-13,1.540278285790806e-12
2023-05-06 01:48:57,8.942768e-13,8.733077348432217e-13,6.692436693110896e-13,3.788121410342657e-13,1.3628801353926066e-12,6.110709234522096e-13,1.5368097452003106e-12
2023-05-06 01:49:12,8.9249022e-13,8.703369167358475e-13,6.688720510490889e-13,3.739879325868341e-13,1.3656320061564376e-12,6.118698438821142e-13,1.5325941714039781e-12
2023-05-06 01:49:27,8.8846101e-13,8.673226955612532e-13,6.712409939669719e-13,3.7204413808253413e-13,1.3684972105259517e-12,6.126597010659769e-13,1.527655786572593e-12
2023-05-06 01:49:42,8.8788382e-13,8.642837684548058e-13,6.716886502849054e-13,3.683883999089463e-13,1.3714298781291169e-12,6.134363570228134e-13,1.5220204156003396e-12
2023-05-06 01:49:57,8.8608622e-13,8.612096321690323e-13,6.723740861073063e-13,3.651070619472439e-13,1.3743857392107845e-12,6.141974613520466e-13,1.5157229584777065e-12
2023-05-06 01:50:12,8.8367834e-13,8.581216357106757e-13,6.730056729891517e-13,3.618455278038604e-13,1.377315847280417e-12,6.149388022944408e-13,1.5087995695251932e-12
2023-05-06 01:50:27,8.7961125e-13,8.550032885845127e-13,6.713421749948263e-13,3.563510068027537e-13,1.3801737210290178e-12,6.156579738549772e-13,1.5012950023832514e-12
2023-05-06 01:50:42,8.7603639e-13,8.518856677868753e-13,6.709885119854985e-13,3.523110601362319e-13,1.3829090399993279e-12,6.163507095996396e-13,1.4932546709205466e-12
2023-05-06 01:50:57,8.6347562e-13,8.486913800756492e-13,6.66426440696162e-13,3.443030246327545e-13,1.3854749259809633e-12,6.170145683949046e-13,1.4847318525967984e-12
2023-05-06 01:51:12,8.5637897e-13,8.454101358207734e-13,6.669152080989383e-13,3.415362670595583e-13,1.3878215876984013e-12,6.176452488169713e-13,1.4757796482132638e-12
2023-05-06 01:51:27,8.4855194e-13,8.421482443929895e-13,6.721710840260893e-13,3.4354065934794664e-13,1.389903722177523e-12,6.182402938493786e-13,1.4664580533159739e-12
2023-05-06 01:51:42,8.4664317e-13,8.389059774737699e-13,6.745298262098689e-13,3.4259948846353473e-13,1.391674082738077e-12,6.187953861796945e-13,1.4568258481868972e-12
2023-05-06 01:51:57,8.2820788e-13,8.356961251712068e-13,6.776959690351564e-13,3.4252898412309834e-13,1.3930909768775399e-12,6.193080750317846e-13,1.4469475638917476e-12
2023-05-06 01:52:12,8.2355427e-13,8.324483601419507e-13,6.779790321507108e-13,3.3964658600788454e-13,1.3941117488996985e-12,6.197740638790102e-13,1.436885363364748e-12
2023-05-06 01:52:27,8.2631135e-13,8.291563937379857e-13,6.817221303494292e-13,3.402285856891744e-13,1.3947003120912644e-12,6.201909457741659e-13,1.426705903320302e-12
2023-05-06 01:52:42,8.2371269e-13,8.259178751696718e-13,6.87218382253777e-13,3.42501471011423e-13,1.3948204931298585e-12,6.205544727809896e-13,1.4164722264540337e-12
2023-05-06 01:52:57,8.207195e-13,8.226995943202495e-13,6.883460443670759e-13,3.403517533000779e-13,1.3944435695181972e-12,6.208623059227617e-13,1.4062505671000682e-12
2023-05-06 01:53:12,8.2087336e-13,8.194996892233921e-13,6.906357635712536e-13,3.3941705555104733e-13,1.3935414489486362e-12,6.211102680997195e-13,1.3961022995693356e-12
2023-05-06 01:53:27,8.2048264e-13,8.162388831138638e-13,6.895151619035406e-13,3.3522718073067135e-13,1.3920941823086597e-12,6.212961137730952e-13,1.3860907342412117e-12
2023-05-06 01:53:42,8.1644792e-13,8.129144156690238e-13,6.941075001291384e-13,3.367938357035311e-13,1.3900829834291984e-12,6.21415780356404e-13,1.3762731873244153e-12
2023-05-06 01:53:57,8.1466184e-13,8.096186261465917e-13,7.017902182341782e-13,3.412083906556582e-13,1.387497641445759e-12,6.214671554932531e-13,1.3667077580433876e-12
2023-05-06 01:54:12,8.1165743e-13,8.062940488151084e-13,7.071175055730457e-13,3.430610438826997e-13,1.3843293170790609e-12,6.214463006152561e-13,1.3574454972212013e-12
2023-05-06 01:54:27,8.0534286e-13,8.029783236609356e-13,7.056503541719575e-13,3.382529481157805e-13,1.3805778822607139e-12,6.213512428345014e-13,1.348537248075604e-12
2023-05-06 01:54:42,8.0183109e-13,7.995648095826204e-13,7.069433960935644e-13,3.364835644316492e-13,1.3762445473985626e-12,6.211781982769007e-13,1.3400259837073365e-12
2023-05-06 01:54:57,7.866769e-13,7.96204116280063e-13,7.145582135170985e-13,3.412250914197059e-13,1.3713390757074684e-12,6.209253670795024e-13,1.33195369084613e-12
2023-05-06 01:55:12,7.7837445e-13,7.928013644243141e-13,7.204007571661045e-13,3.4424408006798883e-13,1.3658722354000782e-12,6.205891453521966e-13,1.3243538599950357e-12
2023-05-06 01:55:27,7.6631647e-13,7.894335176293795e-13,7.297449591930534e-13,3.5063516101906013e-13,1.3598628971336813e-12,6.20167926346063e-13,1.317258432699824e-12
2023-05-06 01:55:42,7.6209584e-13,7.860875117398383e-13,7.321766610160817e-13,3.500646993514171e-13,1.35333034618221e-12,6.196583029031248e-13,1.3106904441023173e-12
2023-05-06 01:55:57,7.5271065e-13,7.826766983705778e-13,7.258478044361579e-13,3.4105464864494654e-13,1.3463012896352076e-12,6.190588844406923e-13,1.3046710524997298e-12
2023-05-06 01:56:12,7.4830853e-13,7.791854029834535e-13,7.283414304471381e-13,3.411925905420327e-13,1.3388021103006616e-12,6.183665077389388e-13,1.2992123592432294e-12
2023-05-06 01:56:27,7.3288607e-13,7.757148520471232e-13,7.357944385316603e-13,3.4619884133819187e-13,1.3308657505374405e-12,6.175800364273001e-13,1.2943244677115766e-12
2023-05-06 01:56:42,7.2555433e-13,7.722685178951728e-13,7.422714377636782e-13,3.5012559931642754e-13,1.3225238993617865e-12,6.166965603563231e-13,1.2900084062633453e-12
2023-05-06 01:56:57,7.1002283e-13,7.688644657829489e-13,7.447215493248308e-13,3.503493231132022e-13,1.3138138348105269e-12,6.157152008879999e-13,1.286263267302226e-12
2023-05-06 01:57:12,7.0071285e-13,7.653955905396666e-13,7.436763781351444e-13,3.4753879140964807e-13,1.3047706361438205e-12,6.146333178339035e-13,1.2830792505647089e-12
2023-05-06 01:57:27,6.8616021e-13,7.619497044117668e-13,7.460092234787377e-13,3.4834692614593027e-13,1.2954339865778412e-12,6.134503092570241e-13,1.2804448536872708e-12
2023-05-06 01:57:42,6.7731529e-13,7.58511597441276e-13,7.515529713176268e-13,3.523977242188605e-13,1.2858404555476657e-12,6.121638255112124e-13,1.2783400106074665e-12
2023-05-06 01:57:57,6.6164349e-13,7.551441238127724e-13,7.580540769744173e-13,3.572752305043427e-13,1.2760302850116874e-12,6.107735613558791e-13,1.2767433293743106e-12
2023-05-06 01:58:12,6.5496803e-13,7.517718610200566e-13,7.606072448538027e-13,3.581232427473382e-13,1.2660397987501654e-12,6.092774879375616e-13,1.275625320487174e-12
2023-05-06 01:58:27,6.363426e-13,7.48373906902438e-13,7.579664773317053e-13,3.539248101126918e-13,1.2559081620997934e-12,6.076756208398993e-13,1.2749556524522789e-12
2023-05-06 01:58:42,6.260493e-13,7.449192355112931e-13,7.616536381514915e-13,3.5625056402309426e-13,1.2456699154939764e-12,6.059662546516695e-13,1.27469641764125e-12
2023-05-06 01:58:57,6.1329954e-13,7.415498780237129e-13,7.663192506220331e-13,3.5960483564331533e-13,1.2353617405638757e-12,6.041497170747438e-13,1.2748094259446422e-12
2023-05-06 01:59:12,6.1089226e-13,7.382036497189253e-13,7.720690491298869e-13,3.6403473607436267e-13,1.2250151243162064e-12,6.0222460151141e-13,1.2752494772832505e-12
2023-05-06 01:59:27,6.1595852e-13,7.349370063946487e-13,7.775342354427547e-13,3.6823446312589793e-13,1.2146631653768758e-12,6.001915222571168e-13,1.275971723591196e-12
2023-05-06 01:59:42,6.2105604e-13,7.31682804379118e-13,7.82378522232182e-13,3.7187741399066347e-13,1.2043334258260844e-12,5.980493738809989e-13,1.2769249823726085e-12
2023-05-06 01:59:57,6.3165114e-13,7.284825400190664e-13,7.845061652256753e-13,3.7291163922772565e-13,1.1940547319949596e-12,5.957990644300862e-13,1.2780591271426442e-12
2023-05-06 02:00:12,6.3481792e-13,7.252289282600843e-13,7.867049231275409e-13,3.7411253508084286e-13,1.1838502209547305e-12,5.93439808837118e-13,1.2793184393314742e-12
2023-05-06 02:00:27,6.3585951e-13,7.220259738394288e-13,7.887774701283568e-13,3.751938719351986e-13,1.1737440919225298e-12,5.909728201062659e-13,1.2806489923975226e-12
2023-05-06 02:00:42,6.3751781e-13,7.187909037520517e-13,7.93546675988939e-13,3.7891547051272176e-13,1.1637547920287312e-12,5.883976135507937e-13,1.2819919835990492e-12
2023-05-06 02:00:57,6.3663912e-13,7.157051613285961e-13,8.056968642784912e-13,3.899788946644746e-13,1.1539017499848777e-12,5.857156778589339e-13,1.2832911548720354e-12
