UTC,nc_x,nc_y,nc_z,c_x,c_y,c_z
2021-02-27 22:02:00,-1.047495541590474e-09,3.9370229835007145e-09,2.5974399906289867e-09,1.7227320186407293,-7.243969123982334,-4.055123896715766
2021-02-27 22:02:01,-1.0467500606098366e-09,3.932789577332065e-09,2.601556648061569e-09,1.7218479413207584,-7.239516759137585,-4.06341181202569
2021-02-27 22:02:02,-1.0460038545940911e-09,3.928551578506132e-09,2.6056645831759728e-09,1.7209617170523794,-7.235055366650013,-4.071694576287969
2021-02-27 22:02:03,-1.0452570908309712e-09,3.924309170532464e-09,2.6097636362540567e-09,1.720073347078346,-7.230584952703645,-4.079972179025131
2021-02-27 22:02:04,-1.0445097413214928e-09,3.920062295331614e-09,2.613853863541826e-09,1.7191828326507383,-7.2261055235220315,-4.0882446097867655
2021-02-27 22:02:05,-1.0437620253163717e-09,3.9158109674906665e-09,2.6179353527765814e-09,1.718290175030706,-7.221617085367894,-4.0965118581501185
2021-02-27 22:02:06,-1.043013690016127e-09,3.911555159358744e-09,2.6220080814182668e-09,1.7173953754881988,-7.217119644542706,-4.104773913720639
2021-02-27 22:02:07,-1.0422648479326823e-09,3.907294962325131e-09,2.626071990450076e-09,1.7164984353017014,-7.212613207386288,-4.113030766132548
2021-02-27 22:02:08,-1.0415156253754225e-09,3.903030514305893e-09,2.6301269657575816e-09,1.7155993557579505,-7.208097780276314,-4.121282405049332
2021-02-27 22:02:09,-1.040766064271625e-09,3.898761872229546e-09,2.6341730104681704e-09,1.7146981381516622,-7.203573369627822,-4.129528820164251
2021-02-27 22:02:10,-1.0400163429212788e-09,3.894489449961619e-09,2.638209895850441e-09,1.7137947837852439,-7.199039981892679,-4.13777000120078
2021-02-27 22:02:11,-1.039266214403864e-09,3.890212891519328e-09,2.6422378588887905e-09,1.7128892939685187,-7.194497623559015,-4.146005937913047
2021-02-27 22:02:12,-1.038515576765808e-09,3.885932169110263e-09,2.646256955292124e-09,1.7119816700184387,-7.189946301150633,-4.154236620086211
