MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff,HOT_plus_total_diff
60068.936944444446,6835631.049310374,-621792.5688230838,438263.9558920581,-477.96025179707823,179.75312481437544,7592.716958348723,3.7815686812838205,155.25134294135813,13249497.264396843,28955053.99888737,57954385.27357422,-26626.56908264751,-0.0,-73013.9433002919,-73013.9433002919
60068.93729166667,6817521.350383656,-616057.7467231895,665760.7517498741,-729.2444862639063,202.5333947992699,7572.336393135541,5.683161414516871,155.1596344566253,13249149.653755395,28956547.873780098,57956340.2241424,-26187.582680978343,-0.0,-72552.86762483418,-72552.86762483418
60068.93763888889,6791884.2885629395,-609642.7887855298,892520.2775480889,-979.7378374533021,225.0912900578653,7543.569992257156,7.584866663295627,155.0681507781115,13248740.146219669,28958000.273540106,57958431.19225582,-25573.86748971579,-0.0,-71914.2992714271,-71914.2992714271
60068.93798611111,6758747.778185024,-602554.7443957757,1118291.402211783,-1229.161422161933,247.40168187040325,7506.44905771241,9.486686726786106,154.97696980719616,13248269.792058613,28959411.42497748,57960655.130728245,-24788.034206292214,-0.0,-71101.51223637536,-71101.51223637536
60068.93833333333,6718148.077269087,-594801.4115015906,1342824.0819355124,-1477.2377400365665,269.43974151852643,7461.014498717273,11.388623846882927,154.88617220863568,13247739.876066273,28960783.232483644,57963008.653374106,-23833.446244863724,-0.0,-70119.79709667712,-70119.79709667712
60068.938680555555,6670129.744201352,-586391.3284704271,1565869.6352798352,-1723.6910438796788,291.18092779310956,7407.316500837415,13.290680144950448,154.79584218871054,13247151.91055108,28962117.445519865,57965488.065256074,-22714.206057688167,-0.0,-68974.59825092927,-68974.59825092927
60068.93902777778,6614745.584167047,-577333.7663024585,1787181.027292015,-1968.2474309540817,312.6010259457332,7345.41435879189,15.192857650929756,154.70606833293857,13246507.628560886,28963414.72661287,57968089.38438748,-21435.138219964156,-0.0,-67670.5602125302,-67670.5602125302
60068.939375,6552056.586687814,-567638.7165588168,2006513.1366465793,-2210.6350116324575,333.67619901934904,7275.376524630976,17.0951582144617,154.61694456303363,13245808.973238569,28964675.267799366,57970808.38982923,-20001.76948877428,-0.0,-66212.09595727175,-66212.09595727175
60068.939722222225,6482131.868302812,-557316.878425864,2223623.034774289,-2450.5842264631538,354.3830136833711,7197.280669648317,18.9975834979641,154.5285712179562,13245058.10291861,28965899.70453532,57973640.53071064,-18420.305626581616,-0.0,-64604.39181182161,-64604.39181182161
60068.94006944444,6405048.58699443,-546379.6499382616,2438270.2620547856,-2687.8282663007553,374.6984521527196,7111.213655325074,20.900135000999512,154.4410562163654,13244257.378122777,28967089.685426377,57976580.98157942,-16697.605403953286,-0.0,-62853.92183409259,-62853.92183409259
60068.940416666665,6320891.861129851,-534839.1113684014,2650217.0989988125,-2922.1034669190008,394.59993373251865,7017.271388116041,22.802814034466873,154.35451646141837,13243409.360130416,28968247.756776884,57979624.59419861,-14841.151672797292,-0.0,-60968.38056541607,-60968.38056541607
60068.94076388889,6229754.670304712,-522708.01466886565,2859228.838471302,-3153.1496346090316,414.06535646941404,6915.558673280069,24.70562174422694,154.26907938840276,13242516.802729009,28969377.2506212,57982765.90084513,-12859.019710277691,-0.0,-58956.56776320562,-58956.56776320562
60068.94111111111,6131737.738503605,-509999.76625404134,3065074.0479540257,-3380.7104014422084,433.0731518687125,6806.189067176833,26.60855911837377,154.18488481502987,13241582.633293614,28970482.395723242,57985999.20193451,-10759.842995798575,-0.0,-56828.41177587211,-56828.41177587211
60068.941458333335,6026949.423344028,-496728.4123811498,3267524.830794614,-3604.533562834874,451.6023117450786,6689.284639524363,28.51162696947796,154.10208708967727,13240609.948688988,28971567.92107658,57989318.52321508,-8552.776413207774,-0.0,-54594.61584864184,-54594.61584864184
60068.94180555556,5915505.580287419,-482908.618778714,3466357.0785116823,-3824.371287975616,469.63237284868194,6564.975723472053,30.4148259410077,154.02085766436397,13239601.993747983,28972638.281848583,57992717.71462612,-6247.457161549903,-0.0,-52265.78520960361,-52265.78520960361
60068.94215277778,5797529.434849547,-468555.6609130907,3661350.7120822347,-4039.980281097153,487.1433965659096,6433.400789163544,32.3181564055398,153.94138805625005,13238562.151273001,28973697.537240855,57996190.44728432,-3853.9635265299094,-0.0,-49852.30794367567,-49852.30794367567
60068.9425,5673151.437850269,-453685.39921557927,3852289.9282668205,-4251.122071734477,504.11599826985673,6294.706370588386,34.22161847128367,153.86389353855873,13237493.926993303,28974750.050212827,57999730.248053245,-1382.771518183562,-0.0,-47365.02014672011,-47365.02014672011
60068.94284722222,5542509.117663354,-438314.272621403,4038963.439941912,-4457.563368245424,520.5314157341768,6149.046848874271,36.12521194889408,153.78861740052716,13236400.93973251,28975800.643170156,58003330.48584723,1155.2903114793703,-0.0,-44815.37531006709,-44815.37531006709
60068.943194444444,5405746.921175232,-422459.2675680476,4221164.705456932,-4659.076284198103,536.3715566060205,5996.584166393982,38.02893629687101,153.71583638517984,13235286.903509468,28976853.966680083,58006984.422003694,3749.087678423891,-0.0,-42214.76266352832,-42214.76266352832
