MJD,UTC,EDR,rho_eff,jb08_rho,dtm2000_rho,nrlmsise00_rho
60069.814375,2023-05-05 19:32:42,95.50411946699025,-2.5271012616311816e-14,6.209807737349236e-13,9.836148204343716e-13,1.1725048981921335e-12
60069.814722222225,2023-05-05 19:33:12,89.25250169634819,-2.361679379898782e-14,6.223207353475399e-13,9.9251823594752e-13,1.1574083992905386e-12
60069.81506944444,2023-05-05 19:33:42,83.6044303253293,-2.212227729361151e-14,6.235361068033661e-13,1.000858829476249e-12,1.1409877219543988e-12
60069.815416666665,2023-05-05 19:34:12,80.69220207259059,-2.1351682712694222e-14,6.245996874308556e-13,1.0083057553320968e-12,1.1236953276730154e-12
60069.81576388889,2023-05-05 19:34:42,79.91460033878684,-2.114592422463013e-14,6.254844872491689e-13,1.014536426784999e-12,1.1059826470885852e-12
60069.81611111111,2023-05-05 19:35:12,79.58471041917801,-2.1058633201300917e-14,6.261638679533689e-13,1.019250000672553e-12,1.0882828601905878e-12
60069.816458333335,2023-05-05 19:35:42,78.00719679519534,-2.0641212812352682e-14,6.266117378527307e-13,1.0221809798608929e-12,1.0709963751574663e-12
60069.81680555556,2023-05-05 19:36:12,74.06465797871351,-1.9597991339523463e-14,6.268026820066508e-13,1.0231118443008043e-12,1.05447925189655e-12
60069.81715277778,2023-05-05 19:36:42,67.16124951466918,-1.7771304455606204e-14,6.267121851085166e-13,1.0218839815748582e-12,1.0390349154225392e-12
60069.8175,2023-05-05 19:37:12,56.29029814526439,-1.489477985393712e-14,6.26316874526984e-13,1.0184059097911842e-12,1.0249088493386566e-12
60069.81784722222,2023-05-05 19:37:42,40.41841212660074,-1.0694975342248524e-14,6.255946978320746e-13,1.0126579363772076e-12,1.0122857568105882e-12
60069.81819444445,2023-05-05 19:38:12,20.651337772607803,-5.464478603728394e-15,6.24525075932127e-13,1.0046928581442629e-12,1.001288776239602e-12
60069.81854166667,2023-05-05 19:38:42,-0.257848497480154,6.822839338537873e-17,6.230891237290674e-13,9.946327253713978e-13,9.91980392527264e-13
60069.81888888889,2023-05-05 19:39:12,-20.84074267745018,5.5145963763080095e-15,6.212699624397066e-13,9.82661937299692e-13,9.84364623203622e-13
60069.819236111114,2023-05-05 19:39:42,-41.469943802803755,1.0973217478860889e-14,6.190529383964263e-13,9.690169873373822e-13,9.783898886562884e-13
60069.81958333333,2023-05-05 19:40:12,-62.93374997749925,1.6652680518382224e-14,6.164256924989256e-13,9.5397359161692e-13,9.739522523783474e-13
60069.81993055555,2023-05-05 19:40:42,-85.57489713281393,2.2643675656633734e-14,6.133782819705628e-13,9.378325313503582e-13,9.708992642103948e-13
60069.82027777778,2023-05-05 19:41:12,-109.62815020233391,2.900832322550929e-14,6.099032110768963e-13,9.209050472384078e-13,9.690342171668609e-13
60069.820625,2023-05-05 19:41:42,-135.47988317906857,3.5848860302387844e-14,6.059954754244317e-13,9.034989357081577e-13,9.681210874121455e-13
60069.820972222224,2023-05-05 19:42:12,-162.08597649633884,4.28890060431577e-14,6.016525330525915e-13,8.859060565920171e-13,9.678901935725047e-13
60069.82131944445,2023-05-05 19:42:42,-186.01766355335712,4.9221486452618664e-14,5.96874289897955e-13,8.683919927698811e-13,9.68044870934535e-13
60069.82166666666,2023-05-05 19:43:12,-203.6904719993472,5.3897826779054976e-14,5.916630511243006e-13,8.511881539576651e-13,9.682692141698897e-13
60069.82201388889,2023-05-05 19:43:42,-213.8110133036971,5.6575787985477385e-14,5.860235633183279e-13,8.344866133344115e-13,9.682371154535902e-13
60069.82236111111,2023-05-05 19:44:12,-216.5559386089444,5.730211311581601e-14,5.799628055772085e-13,8.184371207549011e-13,9.676220107111967e-13
60069.82270833333,2023-05-05 19:44:42,-213.005079139024,5.636253255150199e-14,5.734897198006593e-13,8.031462968238044e-13,9.66107364372728e-13
60069.82305555556,2023-05-05 19:45:12,-205.6706443466246,5.4421793291178205e-14,5.666148443990619e-13,7.886786485598352e-13,9.63397503485291e-13
60069.82340277778,2023-05-05 19:45:42,-197.58650682494044,5.228267780126374e-14,5.593497738045613e-13,7.750589369448451e-13,9.592282067124601e-13
60069.82375,2023-05-05 19:46:12,-191.18070651590824,5.058766127914315e-14,5.51706306397275e-13,7.622754662661065e-13,9.533763976965773e-13
60069.82409722222,2023-05-05 19:46:42,-187.1899780035019,4.9531688498616616e-14,5.436950533254048e-13,7.502840678322665e-13,9.45668450776679e-13
60069.82444444444,2023-05-05 19:47:12,-184.01304404437545,4.869105106213386e-14,5.353220699563128e-13,7.390124763914386e-13,9.359864982763124e-13
60069.824791666666,2023-05-05 19:47:42,-179.59452698007226,4.7521882641959175e-14,5.265876773123318e-13,7.283648644203105e-13,9.242722181466591e-13
60069.82513888889,2023-05-05 19:48:12,-173.55354675650597,4.5923399892768454e-14,5.175562347959942e-13,7.182264590687718e-13,9.105278491286282e-13
60069.82548611111,2023-05-05 19:48:42,-166.92770612612367,4.4170159267143535e-14,5.083036787169394e-13,7.084680528443122e-13,8.948141738513513e-13
60069.825833333336,2023-05-05 19:49:12,-160.80960105732083,4.255126878111506e-14,4.988940955003276e-13,6.98950326335121e-13,8.772455094595547e-13
60069.82618055555,2023-05-05 19:49:42,-155.8242511972785,4.1232112707921766e-14,4.893855462807417e-13,6.895283706138928e-13,8.579824982691485e-13
60069.826527777775,2023-05-05 19:50:12,-152.31650357693434,4.0303939820058076e-14,4.798315581702933e-13,6.80056274938351e-13,8.372230251442218e-13
60069.826875,2023-05-05 19:50:42,-150.35894772410393,3.978595777980576e-14,4.702817267497217e-13,6.703919300951671e-13,8.151920652627109e-13
60069.82722222222,2023-05-05 19:51:12,-149.61101150885224,3.958804898134441e-14,4.607820024580986e-13,6.604020633321525e-13,7.921311943956408e-13
60069.827569444446,2023-05-05 19:51:42,-149.24613519385457,3.949150032971387e-14,4.513748852885427e-13,6.499675168022842e-13,7.682885350172838e-13
60069.82791666667,2023-05-05 19:52:12,-147.97759892046452,3.9155837362001055e-14,4.420994683294121e-13,6.389884431167091e-13,7.439095337092915e-13
60069.82826388889,2023-05-05 19:52:42,-144.82439795136452,3.832147982939813e-14,4.3299160377117737e-13,6.273895075047303e-13,7.192294248978438e-13
60069.82861111111,2023-05-05 19:53:12,-139.6254427060485,3.6945802378736615e-14,4.2408397724551074e-13,6.151244178395996e-13,6.944673029763836e-13
60069.82895833333,2023-05-05 19:53:42,-132.9866902269423,3.518914519376513e-14,4.154061952677909e-13,6.021794845183722e-13,6.698220892957048e-13
60069.829305555555,2023-05-05 19:54:12,-125.78061456233264,3.328237059544647e-14,4.069848605400311e-13,5.885756946072444e-13,6.45470300503359e-13
60069.82965277778,2023-05-05 19:54:42,-118.38441243767738,3.1325287296337486e-14,3.988436968672735e-13,5.743689880150505e-13,6.215655551629418e-13
60069.83,2023-05-05 19:55:12,-110.43854321539402,2.922275849983577e-14,3.910036865954829e-13,5.596483979636157e-13,5.982394750062668e-13
60069.830347222225,2023-05-05 19:55:42,-101.36597023159266,2.6822096542889513e-14,3.8348320040879603e-13,5.44531979719018e-13,5.756036187023534e-13
60069.83069444444,2023-05-05 19:56:12,-91.29020738974214,2.4155984009561797e-14,3.76298234616146e-13,5.291609091331662e-13,5.537522510771608e-13
60069.831041666665,2023-05-05 19:56:42,-81.56815482676029,2.1583465521911857e-14,3.694625300117085e-13,5.136919156332724e-13,5.327652499925594e-13
60069.83138888889,2023-05-05 19:57:12,-73.47105073928833,1.9440918994159e-14,3.6298772867921344e-13,4.982889716209432e-13,5.127110564940235e-13
60069.83173611111,2023-05-05 19:57:42,-66.16681478917599,1.7508170544375042e-14,3.568835374188088e-13,4.831149959786043e-13,4.936493439707328e-13
60069.832083333335,2023-05-05 19:58:12,-57.54894655197859,1.522782642766705e-14,3.5115790010854215e-13,4.683243537260339e-13,4.756332051212727e-13
60069.83243055556,2023-05-05 19:58:42,-46.907163213938475,1.2411941181077032e-14,3.458172386945266e-13,4.540568650275432e-13,4.587108151037495e-13
60069.83277777778,2023-05-05 19:59:12,-35.5575220733881,9.40875214531408e-15,3.408666339193465e-13,4.404335574676484e-13,4.4292636305540037e-13
60069.833125,2023-05-05 19:59:42,-24.80680722370744,6.5640429106034876e-15,3.3630989428534544e-13,4.2755425350375483e-13,4.2832025224269e-13
60069.83347222222,2023-05-05 20:00:12,-14.533349625766276,3.8456190560131086e-15,3.321496872956922e-13,4.1549713417571426e-13,4.149289352806081e-13
60069.83381944445,2023-05-05 20:00:42,-3.746192529797554,9.912669653623534e-16,3.283876178894304e-13,4.043198447390468e-13,4.027844138803782e-13
60069.83416666667,2023-05-05 20:01:12,7.891067825257778,-2.0880279895904058e-15,3.250243142876449e-13,3.940618223305819e-13,3.919136884840258e-13
60069.83451388889,2023-05-05 20:01:42,18.867832344025373,-4.99255144039231e-15,3.220594165458241e-13,3.8474728532273274e-13,3.823382338839573e-13
60069.834861111114,2023-05-05 20:02:12,25.632109079509977,-6.782423161912544e-15,3.194914259498691e-13,3.7638844834937415e-13,3.7407364160460825e-13
60069.83520833333,2023-05-05 20:02:42,24.945234168320894,-6.600671582573739e-15,3.1731737760073057e-13,3.6898863316688756e-13,3.6712955124186867e-13
60069.83555555555,2023-05-05 20:03:12,17.149091958999634,-4.537761529794133e-15,3.1553213886115886e-13,3.6254491702433443e-13,3.615098087308516e-13
60069.83590277778,2023-05-05 20:03:42,4.741804953664541,-1.254712503260807e-15,3.141273428637397e-13,3.5705042098581176e-13,3.5721311094152764e-13
60069.83625,2023-05-05 20:04:12,-10.902319349348543,2.8848247736546574e-15,3.130893494837776e-13,3.524959047225535e-13,3.5423387341573376e-13
60069.836597222224,2023-05-05 20:04:42,-29.43847096338868,7.789611330617604e-15,3.1239606501561327e-13,3.4887075129959014e-13,3.525635711605934e-13
60069.83694444445,2023-05-05 20:05:12,-49.83060347661376,1.318550253291627e-14,3.120171886811602e-13,3.461633359464692e-13,3.5219336562868355e-13
60069.83729166666,2023-05-05 20:05:42,-69.446722086519,1.8376055397448183e-14,3.1199175366871703e-13,3.443609917003563e-13,3.5312203783946043e-13
60069.83763888889,2023-05-05 20:06:12,-81.47490881383419,2.155879201900719e-14,3.143270212145741e-13,3.434496679976899e-13,3.553789037735992e-13
60069.83798611111,2023-05-05 20:06:42,-266.83475775271654,7.060621643624599e-14,3.1614507417474977e-13,3.4341348556318794e-13,3.5824135964253494e-13
60069.83833333333,2023-05-05 20:07:12,-480.8006972372532,1.2722299889915998e-13,3.217452410474083e-13,3.442343059930291e-13,3.6246992326566875e-13
60069.83868055556,2023-05-05 20:07:42,-530.2635821886361,1.4031120071308923e-13,3.221844380402353e-13,3.4589135877733735e-13,3.682167366110878e-13
60069.83902777778,2023-05-05 20:08:12,-567.5292645059526,1.5017194319469364e-13,3.213744806363991e-13,3.483610254699972e-13,3.749847095420398e-13
60069.839375,2023-05-05 20:08:42,-600.9817288145423,1.5902368333226212e-13,3.204601592968495e-13,3.5161683689634295e-13,3.8275622711944965e-13
60069.83972222222,2023-05-05 20:09:12,-630.086704518646,1.6672504964316846e-13,3.1974016364539287e-13,3.55629696988006e-13,3.914815502102566e-13
60069.84006944444,2023-05-05 20:09:42,-654.6766775101423,1.7323171680235475e-13,3.193201350610057e-13,3.603682898375328e-13,4.010945210077731e-13
60069.840416666666,2023-05-05 20:10:12,-674.4960135668516,1.7847604232811533e-13,3.192442248200418e-13,3.6579946292944745e-13,4.1151837102647346e-13
60069.84076388889,2023-05-05 20:10:42,-688.5723080262542,1.8220072160749902e-13,3.19532302225246e-13,3.71888649504227e-13,4.226681495012077e-13
60069.84111111111,2023-05-05 20:11:12,-695.6708592996001,1.8407904455092203e-13,3.2019312446012804e-13,3.786001656724604e-13,4.344521052487273e-13
60069.841458333336,2023-05-05 20:11:42,-695.2309375889599,1.8396263839837256e-13,3.212298035165585e-13,3.8589737076368305e-13,4.4677275632259636e-13
60069.84180555555,2023-05-05 20:12:12,-687.5589928254485,1.819325917994156e-13,3.226423250543138e-13,3.9374260886582145e-13,4.595277517415116e-13
60069.842152777775,2023-05-05 20:12:42,-673.9681662321091,1.7833637048222836e-13,3.2442876690017036e-13,4.0209689662847604e-13,4.726105242529562e-13
60069.8425,2023-05-05 20:13:12,-656.9648582004011,1.7383718432998236e-13,3.2658594443120344e-13,4.10919475641549e-13,4.859108595754827e-13
60069.84284722222,2023-05-05 20:13:42,-638.688625715673,1.6900117406908626e-13,3.291096919746454e-13,4.201672222279641e-13,4.99315355582198e-13
60069.843194444446,2023-05-05 20:14:12,-619.3534974865615,1.6388497309112985e-13,3.3199496213721473e-13,4.2979409316005237e-13,5.127079610240627e-13
60069.84354166667,2023-05-05 20:14:42,-597.734774723649,1.5816451811244235e-13,3.3523591077283174e-13,4.397508815322578e-13,5.25970907873331e-13
60069.84388888889,2023-05-05 20:15:12,-572.3495069108903,1.5144741075890658e-13,3.3882588748201153e-13,4.499852906953885e-13,5.389860635393946e-13
60069.84423611111,2023-05-05 20:15:42,-542.3320446163416,1.435045945475347e-13,3.4275741217195813e-13,4.604425214504136e-13,5.516369588329812e-13
60069.84458333333,2023-05-05 20:16:12,-507.6553786098957,1.3432892265996328e-13,3.470221357039686e-13,4.71066422574567e-13,5.638115939247948e-13
60069.844930555555,2023-05-05 20:16:42,-468.7813774943352,1.2404260853947764e-13,3.5161071590456525e-13,4.81801096933277e-13,5.754059437555043e-13
60069.84527777778,2023-05-05 20:17:12,-426.55368062853813,1.128688846602455e-13,3.565127325856869e-13,4.925930279858324e-13,5.863282635424965e-13
60069.845625,2023-05-05 20:17:42,-381.891279630363,1.0105092219539319e-13,3.617165831416395e-13,5.033934842627876e-13,5.965039007454678e-13
60069.845972222225,2023-05-05 20:18:12,-335.66086799278855,8.881805389326475e-14,3.672093646725747e-13,5.141609869326905e-13,6.058802875413159e-13
60069.84631944444,2023-05-05 20:18:42,-289.63645031675696,7.663969293626537e-14,3.729767887110386e-13,5.24863661884163e-13,6.144317435513274e-13
60069.846666666665,2023-05-05 20:19:12,-246.2947749644518,6.517120308731422e-14,3.7900304207820315e-13,5.354811326915183e-13,6.221634519422524e-13
60069.84701388889,2023-05-05 20:19:42,-206.76344952732325,5.471095666614813e-14,3.8527068814195973e-13,5.46005907910412e-13,6.291142434489789e-13
60069.84736111111,2023-05-05 20:20:12,-170.52733839675784,4.512264543248346e-14,3.917605213010612e-13,5.564440380329779e-13,6.353576099640409e-13
60069.847708333335,2023-05-05 20:20:42,-137.16798634454608,3.629554340496504e-14,3.9845151706325474e-13,5.668152125912956e-13,6.410008521527548e-13
60069.84805555556,2023-05-05 20:21:12,-106.7070254124701,2.8235374562870877e-14,4.0532079759528074e-13,5.771522271808905e-13,6.461821073300196e-13
60069.84840277778,2023-05-05 20:21:42,-79.01485165208578,2.0907844856535527e-14,4.123435119532292e-13,5.874997671220197e-13,6.510651853029704e-13
60069.84875,2023-05-05 20:22:12,-53.85817253217101,1.4251223561329432e-14,4.194928134575137e-13,5.9791287114511e-13,6.558327811013062e-13
60069.84909722222,2023-05-05 20:22:42,-31.156941540539265,8.244329848293097e-15,4.267397741425646e-13,6.084549625898419e-13,6.606782847775056e-13
60069.84944444445,2023-05-05 20:23:12,-11.24846087768674,2.9764160786002774e-15,4.3405335284477956e-13,6.191957053575474e-13,6.657969462799645e-13
60069.84979166667,2023-05-05 20:23:42,5.519740529358387,-1.4605593280653844e-15,4.4140030078732573e-13,6.302085987611206e-13,6.713768552256384e-13
60069.85013888889,2023-05-05 20:24:12,19.466435115784407,-5.1509456361789146e-15,4.487450090405622e-13,6.415683833301771e-13,6.775903762948913e-13
60069.850486111114,2023-05-05 20:24:42,30.457511354237795,-8.059256061309877e-15,4.560492737981458e-13,6.533483135594894e-13,6.845866077245095e-13
60069.85083333333,2023-05-05 20:25:12,36.7394069544971,-9.721486589736207e-15,4.632717471874664e-13,6.656171808619871e-13,6.924851532893236e-13
60069.85118055555,2023-05-05 20:25:42,36.61106430366635,-9.687526287641848e-15,4.703665757156533e-13,6.784361025741999e-13,7.013715150874307e-13
60069.85152777778,2023-05-05 20:26:12,29.8906566016376,-7.909262598362687e-15,4.772782696400384e-13,6.918549441811117e-13,7.112941242962331e-13
60069.851875,2023-05-05 20:26:42,17.567710649222136,-4.648530764263577e-15,4.839694103963947e-13,7.0590876509506e-13,7.222634249911057e-13
60069.852222222224,2023-05-05 20:27:12,1.4103582464158535,-3.731899863336613e-16,4.904432633074229e-13,7.206139635063584e-13,7.34252548412253e-13
60069.85256944445,2023-05-05 20:27:42,-16.73391878977418,4.427904002642365e-15,4.966963900580914e-13,7.359645299117284e-13,7.471997325598225e-13
60069.85291666666,2023-05-05 20:28:12,-35.05113523080945,9.274758885557756e-15,5.027223566233873e-13,7.519283394058564e-13,7.610120174508508e-13
60069.85326388889,2023-05-05 20:28:42,-51.78941073641181,1.3703815703610326e-14,5.085138173862124e-13,7.684437014257602e-13,7.75569921148488e-13
60069.85361111111,2023-05-05 20:29:12,-66.17126235365868,1.7509347398931488e-14,5.140635103901887e-13,7.854166969002838e-13,7.907330071356342e-13
60069.85395833333,2023-05-05 20:29:42,-78.60010442510247,2.079810003647781e-14,5.193647330610627e-13,8.027192679402581e-13,8.063456209801274e-13
60069.85430555556,2023-05-05 20:30:12,-89.90456792339683,2.378933477358015e-14,5.244117173857388e-13,8.201887257565044e-13,8.222427561751263e-13
60069.85465277778,2023-05-05 20:30:42,-100.7134163044393,2.6649426519670087e-14,5.291997899497784e-13,8.376287411876127e-13,8.382554531391687e-13
60069.855,2023-05-05 20:31:12,-111.3743882998824,2.94703892101026e-14,5.33725589666523e-13,8.548124797387787e-13,8.542158357420474e-13
60069.85534722222,2023-05-05 20:31:42,-121.86544208601116,3.224639043462885e-14,5.379871538306231e-13,8.714877741190268e-13,8.699613073915359e-13
60069.85569444444,2023-05-05 20:32:12,-131.9905263595283,3.4925553740309194e-14,5.419840614513075e-13,8.873846737930598e-13,8.853380986702527e-13
60069.856041666666,2023-05-05 20:32:42,-141.5410299114883,3.7452679241289615e-14,5.457174838007614e-13,9.022250042580788e-13,9.002039335253552e-13
60069.85638888889,2023-05-05 20:33:12,-150.69982004910707,3.987615481919822e-14,5.491902469131074e-13,9.157337555312771e-13,9.144300406010967e-13
60069.85673611111,2023-05-05 20:33:42,-160.25905641913414,4.240559108076971e-14,5.524068765218929e-13,9.276516921408154e-13,9.279025762979443e-13
60069.857083333336,2023-05-05 20:34:12,-170.82011861726642,4.520011698750718e-14,5.553735324727538e-13,9.377482813464973e-13,9.40523443609721e-13
60069.85743055555,2023-05-05 20:34:42,-182.5313244536519,4.8298978398881327e-14,5.580980034375403e-13,9.45834316295326e-13,9.522108891854889e-13
