UTC,Computed Density,JB08 Density,DTM2000 Density,NRLMSISE00 Density,x,y,z,xv,yv,zv,accx,accy,accz
2023-05-06 16:01:42,-1.9957644926566376e-12,9.712849148557566e-13,1.219380326080676e-12,1.316583444600959e-12,-5615333.255670061,610259.6782427337,3887292.6524711293,-4320.304643718853,302.7587391577417,-6281.481047228497,4.6946097143063525e-07,1.7714943101321268e-07,6.376791183981823e-08
2023-05-06 16:01:57,-1.4508879712961303e-12,9.723355039067497e-13,1.2243229610636694e-12,1.3064794954713598e-12,-5679354.3688945025,614716.0408053626,3792533.021363145,-4215.647036318374,291.4092958364014,-6352.842203853183,-2.407853019192885e-07,8.431874398695527e-08,4.3503971447478307e-07
2023-05-06 16:02:12,-1.32381300716594e-13,9.733100132174217e-13,1.228923703055076e-12,1.2962080529415908e-12,-5741796.764087765,619001.5482809348,3696716.213318883,-4109.808873300264,279.9780602818011,-6422.437963242642,-3.4494471190527065e-07,1.3535297338496122e-07,2.5086976318533516e-07
2023-05-06 16:02:27,8.545492396449374e-13,9.742048619322956e-13,1.233134110366108e-12,1.285844975044981e-12,-5802642.880260909,623114.9894444857,3599868.8098772494,-4002.819696011974,268.4681859218929,-6490.248349410956,-1.6292638971293627e-07,-4.4533482235209476e-08,-5.808582859145872e-08
2023-05-06 16:02:42,-7.192154236423662e-13,9.750137646640112e-13,1.2369044953063455e-12,1.2754610225111203e-12,-5861875.750964112,627055.2165170768,3502017.7854219973,-3894.709495050443,256.8828537983246,-6556.254085757173,1.0956704610265433e-07,-3.0548964691234914e-08,6.429249310713203e-08
2023-05-06 16:02:57,-1.022127499089771e-12,9.757332341651896e-13,1.240191016064291e-12,1.2651281767436596e-12,-5919478.710741521,630821.1136318744,3403190.3053851197,-3785.508476559437,245.22526179085403,-6620.436245164572,-1.0310548148595444e-07,5.177727713245872e-08,2.444476088214742e-07
2023-05-06 16:03:12,-1.0539915007461738e-12,9.763570773008053e-13,1.2429495308804237e-12,1.254912013346099e-12,-5975435.703574061,634411.6291244403,3303413.906546732,-3675.247259620546,233.49864751798023,-6682.7765990683365,-3.448778498338356e-07,9.194422068148356e-08,3.8022762360867546e-07
2023-05-06 16:03:27,3.766310364449505e-14,9.768819331590994e-13,1.245142734194333e-12,1.2448780980468191e-12,-6029730.9806927405,637825.7438399685,3202716.3062627614,-3563.95666365673,221.70626843076644,-6743.257264612678,-2.7983151618116153e-07,4.2570936442665186e-08,1.424135405159177e-07
2023-05-06 16:03:42,1.253520717133796e-12,9.773017751591637e-13,1.2467339198169728e-12,1.2350846180920082e-12,-6082349.412892118,641062.5044597881,3101125.572844251,-3451.6678965186147,209.85142157179064,-6801.861043226007,-3.0140479179152635e-07,2.517798447509989e-08,-6.582178935232719e-08
2023-05-06 16:03:57,-5.706929298996436e-13,9.77613444746003e-13,1.247694075109232e-12,1.2255888172821134e-12,-6133276.183916705,644120.9907101009,2998669.9447600744,-3338.412365617809,197.93742478114973,-6858.571081818301,-1.5037536815754038e-07,1.4302998119219978e-08,1.7249873129898674e-07
2023-05-06 16:04:12,-6.367243897392242e-13,9.778111217693741e-13,1.2479954842539817e-12,1.216439836432172e-12,-6182497.10974725,647000.3486604653,2895377.9901553118,-3224.2218881821964,185.96763949750118,-6913.371224941594,-1.0168530284460076e-07,-5.499495980831881e-08,1.5547142240279754e-07
2023-05-06 16:04:27,-3.4108630175968963e-13,9.778918736276448e-13,1.2476187675143303e-12,1.20768521310355e-12,-6229998.325596614,649699.7580404858,2791278.4369313214,-3109.128480624885,173.945445346288,-6966.245678181648,-3.2637243219113543e-07,3.2178946618444115e-08,2.0445709925098754e-07
2023-05-06 16:04:42,-3.687786981093338e-13,9.778500928010946e-13,1.2465463065304032e-12,1.1993639124294472e-12,-6275766.6113698445,652218.4668765925,2686400.3223383743,-2993.164546283587,161.87425110153458,-7017.179393617085,-2.5005404946654153e-07,3.8185147377411965e-08,1.6987286555192327e-07
2023-05-06 16:04:57,-2.520270192897577e-13,9.776830848295761e-13,1.2447692268043205e-12,1.1915129096894853e-12,-6319789.071846315,654555.7574073398,2580772.832238841,-2876.3626695266303,149.7574773019675,-7066.1577010496385,-3.260637297941571e-07,7.3325904237364625e-09,1.7505157634545299e-07
2023-05-06 16:05:12,-1.5840977116299638e-13,9.773855125915749e-13,1.2422806886441495e-12,1.1841604304579014e-12,-6362053.466610506,656710.9804229522,2474425.437594595,-2758.755771920176,137.59856239653843,-7113.166694680661,-3.279263713906744e-07,-4.631001337962459e-08,1.5250976748149014e-07
2023-05-06 16:05:27,1.2756949348848069e-13,9.769549832717086e-13,1.239082733507464e-12,1.1773325448218468e-12,-6402547.885165347,658683.5210331262,2367387.746408736,-2640.3769348904443,125.40095187793312,-7158.192853035528,-3.908535761709686e-07,1.0513690473779036e-08,1.2278615013627814e-07
2023-05-06 16:05:42,-1.1400213669663557e-14,9.76386465036103e-13,1.235179410416167e-12,1.1710465491206407e-12,-6441261.081882456,660472.8330737725,2259689.6297497735,-2521.259542106076,113.16810150354829,-7201.223427536111,-3.3063949356204603e-07,2.747328209373734e-08,1.1777757613629092e-07
2023-05-06 16:05:57,5.4911490074052714e-14,9.756778876855566e-13,1.2305835009668176e-12,1.165317585398106e-12,-6478182.145733306,662078.404997049,2151361.0842234096,-2401.4371204482877,100.90347038037592,-7242.2460577402735,-3.9511607141662353e-07,7.249309375012558e-09,1.2172890828665572e-07
2023-05-06 16:06:12,-1.608514453399405e-13,9.74824570588362e-13,1.2253095221798023e-12,1.1601521541358737e-12,-6513300.839220084,663499.7949938849,2042432.345518703,-2280.943467406195,88.61052074907842,-7281.249162853312,-4.135023186080389e-07,1.897129919825602e-08,1.556904516419877e-07
2023-05-06 16:06:27,2.6794552149726106e-13,9.738248151536115e-13,1.2193803104798926e-12,1.15555473212097e-12,-6546607.263343237,664736.5959109857,1932933.7632608516,-2159.8125088697066,76.29271699194771,-7318.221551447495,-4.4747386240828746e-07,1.735296273341902e-08,8.823084618470034e-08
2023-05-06 16:06:42,7.630812146030348e-13,9.72674342688508e-13,1.2128199329612198e-12,1.151521390253544e-12,-6578092.199565524,665788.4694793932,1822895.9037362575,-2038.0784137240332,63.953528924122445,-7353.152809915493,-4.7566567396017945e-07,3.1706642533713136e-08,8.092832182171605e-09
2023-05-06 16:06:57,5.969714635560893e-13,9.713718718600052e-13,1.2056601221534169e-12,1.1480463917942905e-12,-6607746.771625435,666655.1121159064,1712349.4353795403,-1915.7754686531787,51.59642957519525,-7386.0329147125585,-4.508208597542307e-07,1.3533694387390938e-08,2.035429380597975e-08
2023-05-06 16:07:12,7.01145086490965e-13,9.699135471522252e-13,1.1979331073014058e-12,1.145115868175652e-12,-6635562.791902078,667336.2900960203,1601325.2185569764,-1792.9381885410423,39.22489939972793,-7416.852624723824,-3.8469782737138303e-07,5.050788898230962e-09,-1.99205520967638e-08
2023-05-06 16:07:27,5.416456259770426e-13,9.682985184518094e-13,1.1896779380626887e-12,1.142714422962575e-12,-6661532.418464009,667831.8045167592,1489854.2039609868,-1669.6011961823106,26.8424223482821,-7445.603094584361,-4.666293786925735e-07,1.5968906641461444e-08,1.7614837810597805e-08
2023-05-06 16:07:42,6.74627950408596e-13,9.665233866735597e-13,1.1809333066964198e-12,1.1408188761560309e-12,-6685648.503496945,668141.5259025693,1377967.5116569048,-1545.7993178149338,14.452488930449118,-7472.276279499057,-4.3216597944706336e-07,6.927184159621902e-09,-1.852121478407298e-08
2023-05-06 16:07:57,9.429553651228467e-13,9.645877626851176e-13,1.1717437552590033e-12,1.1394048592289399e-12,-6707904.247851377,668265.359660437,1265696.3402830693,-1421.5674724880214,2.0585917708790777,-7496.8645374368025,-4.76277294936267e-07,1.5394347352426507e-08,-5.994401730546883e-08
2023-05-06 16:08:12,8.192110120724153e-13,9.624887114262902e-13,1.1621525065830203e-12,1.1384405927665605e-12,-6728293.5529197045,668203.2813000903,1153072.033396924,-1296.9407470520584,-10.335774604572824,-7519.3610368526415,-4.1388283023024997e-07,1.3756909500450831e-08,-5.8789390466884583e-08
2023-05-06 16:08:27,9.609448241434065e-13,9.602263080450437e-13,1.1522076020933076e-12,1.1378935105560053e-12,-6746810.671314838,667955.3013369596,1040126.0007534961,-1171.954304022022,-22.727115513714956,-7539.759351605657,-4.5626880940119463e-07,1.0948587703119017e-08,-8.135203599657359e-08
2023-05-06 16:08:42,9.404135823316066e-13,9.577981112880485e-13,1.1419548172525542e-12,1.1377240980177365e-12,-6763450.559989821,667521.5002065497,926889.7719790415,-1046.643440769479,-35.111937550215096,-7558.053866684932,-4.7408652470437573e-07,-3.557458772007749e-10,-8.30033977106126e-08
2023-05-06 16:08:57,1.1413860200811985e-12,9.55204684697286e-13,1.1314437165998692e-12,1.1378925288305053e-12,-6778208.529135059,666901.9932475247,813394.9308112093,-921.0435161401097,-47.48674873657876,-7574.239372078795,-4.7427585947446005e-07,6.725257462036893e-09,-1.2231639168192032e-07
2023-05-06 16:09:12,1.688765299731899e-12,9.524440789210827e-13,1.1207206644182216e-12,1.1383525363640524e-12,-6791080.5975502655,666096.9654911179,699673.1575619951,-795.1900000194572,-59.848061534803186,-7588.311466642626,-4.578311081360198e-07,-1.6850791872968784e-09,-2.1752593393209452e-07
2023-05-06 16:09:27,1.407546164710975e-12,9.495173377431378e-13,1.1098348438222651e-12,1.1390581067365459e-12,-6802063.138959698,665106.6367552066,585756.1745274616,-669.1184135202087,-72.19239160006403,-7600.266156098772,-4.4661578257887413e-07,-2.0261370359264674e-09,-1.816798657072738e-07
2023-05-06 16:09:42,1.5022641537751956e-12,9.464230120469842e-13,1.0988314171632552e-12,1.1399574073327276e-12,-6811153.238176478,663931.2963116793,471675.7753655935,-542.8643716237632,-84.51626292075922,-7610.100264770464,-3.3355506801058254e-07,-1.7711938582465336e-09,-2.1163185948136487e-07
2023-05-06 16:09:57,1.3778111494069368e-12,9.431626256618349e-13,1.0877574988033725e-12,1.1409995261691148e-12,-6818348.336295106,662571.2682756848,357463.78346152266,-416.4635274685724,-96.81620421026027,-7617.811030222252,-4.335115946219048e-07,-2.06678840708463e-09,-1.9212167423621196e-07
2023-05-06 16:10:12,1.1410383556515732e-12,9.397352041919046e-13,1.076655465953059e-12,1.1421284347380922e-12,-6823646.588446749,661026.9466814036,243152.06974704715,-289.9515929525816,-109.08875474861118,-7623.396524383105,-3.7548714892921e-07,3.9278869046199816e-09,-1.6441477124207182e-07
2023-05-06 16:10:27,1.657407473388209e-12,9.361427209933494e-13,1.0655689230937545e-12,1.1432898110250416e-12,-6827046.506971914,659298.7600673089,128772.52230402194,-163.36429847039818,-121.33045910993803,-7626.855235430064,-4.215676412400171e-07,-1.2533049820184772e-08,-2.500055482357322e-07
2023-05-06 16:10:42,1.6837648601583978e-12,9.323846679835654e-13,1.0545362051513639e-12,1.1444250633027154e-12,-6828547.319011804,657387.2050700132,14357.050267863382,-36.73738964378121,-133.53787247802316,-7628.186482167975,-3.9850334765390016e-07,-2.9453889105468534e-08,-2.60839518501782e-07
2023-05-06 16:10:57,1.7616561256669751e-12,9.284634546606109e-13,1.0435963106880762e-12,1.145478211247334e-12,-6828148.6091090925,655292.8127344117,-100062.43249898392,89.89338705800367,-145.70755584093317,-7627.389996206409,-3.8613899810968633e-07,-1.8496597364858758e-08,-2.7964253117296334e-07
2023-05-06 16:11:12,1.841867310749329e-12,9.24379014652524e-13,1.0327825928994482e-12,1.1463899534946475e-12,-6825850.67661164,653016.1836403962,-214454.01427952308,216.4922970028191,-157.83608279421526,-7624.466329745937,-3.2489536927471363e-07,-2.2456935311332415e-08,-2.9676672586020914e-07
2023-05-06 16:11:27,1.8118289129867404e-12,9.201341611739503e-13,1.0221286699029305e-12,1.1471046081229363e-12,-6821654.178117239,650557.9526927341,-328785.7908571937,343.023617835356,-169.92003439834116,-7619.416445315457,-3.4613391264315396e-07,-1.5745057813099095e-08,-2.987466549697615e-07
2023-05-06 16:11:42,1.7932046837917345e-12,9.157292361822715e-13,1.0116623035195288e-12,1.147564214399733e-12,-6815560.484418232,647918.8225606997,-443025.88587173383,469.4516644704888,-181.95600896599925,-7612.242126166141,-2.993601206924268e-07,-2.1183867993102012e-08,-2.9876302776177255e-07
2023-05-06 16:11:57,1.8785600849816867e-12,9.111674092582985e-13,1.0014112788248733e-12,1.1477155105359595e-12,-6807571.323007217,645099.5297485483,-557142.4428827254,595.7407779664801,-193.94061418427188,-7602.945565602202,-3.2811525763065674e-07,-2.3915807223495733e-08,-3.196349721568126e-07
2023-05-06 16:12:12,1.937433803688506e-12,9.064493798000725e-13,9.913974641802356e-13,1.147504053511692e-12,-6797689.133983256,642100.87833595,-671103.6572728277,721.8553666849576,-205.8704779855998,-7591.529776417738,-2.741885918311482e-07,-3.900309464288654e-08,-3.2915107384123843e-07
2023-05-06 16:12:27,1.937907343103106e-12,9.015786220678146e-13,9.816426539052531e-13,1.1468812067339644e-12,-6785916.713059792,638923.7061029008,-784877.7565722596,847.7598798437022,-217.74223933089294,-7577.99818033658,-2.844913549182593e-07,-3.161788098005047e-08,-3.3566685531116747e-07
2023-05-06 16:12:42,1.8354489688001933e-12,8.965561289899919e-13,9.721627990555574e-13,1.1457982578927149e-12,-6772257.56580129,635568.9180552876,-898433.045078401,973.4188627817343,-229.5525610495797,-7562.355015311652,-2.457811927314424e-07,-3.5951124188748906e-08,-3.1973510905558555e-07
2023-05-06 16:12:57,1.9367547550171236e-12,8.913855967531773e-13,9.629737958589673e-13,1.1442133689572566e-12,-6756715.552064836,632037.4525794743,-1011737.871544994,1098.7969159083134,-241.2981189451269,-7544.604926213934,-2.7144831626912946e-07,-3.054515018696691e-08,-3.4441971652476866e-07
2023-05-06 16:13:12,2.0435345916224098e-12,8.860682061438927e-13,9.540858595836916e-13,1.1420856518438914e-12,-6739295.239026985,628330.3143578451,-1124760.685784067,1223.8587637924209,-252.97561684863797,-7524.753369357586,-2.2178052105914503e-07,-3.61405345650212e-08,-3.5833911815608133e-07
2023-05-06 16:13:27,1.996092708421926e-12,8.806077485942318e-13,9.455092684466936e-13,1.139382057323053e-12,-6720001.546250638,624448.5408624819,-1237469.9941197732,1348.569199656001,-264.581773247092,-7502.806205560654,-2.206422156092458e-07,-4.137916209678849e-08,-3.5507630125053424e-07
2023-05-06 16:13:42,1.9466549598960936e-12,8.75005464202169e-13,9.372488875628868e-13,1.1360714094606458e-12,-6698840.095524574,620393.2344282353,-1349834.4278664715,1472.8931671731273,-276.11333722333296,-7478.770102213568,-1.7426200749071086e-07,-4.413087550947381e-08,-3.426406758322287e-07
2023-05-06 16:13:57,1.956859429392878e-12,8.692650634278434e-13,9.293098297211898e-13,1.1321311523256908e-12,-6675816.85871382,616165.5298650077,-1461822.6870941385,1596.795692347566,-287.5670736237597,-7452.652129050804,-2.1741109001993664e-07,-4.3591677822973907e-08,-3.575886435847053e-07
2023-05-06 16:14:12,1.9993734567407548e-12,8.633875685643919e-13,9.216920804286568e-13,1.127541281959377e-12,-6650938.50576248,611766.6270201392,-1573403.6219050107,1720.2419800496984,-298.93977975312436,-7424.460158610632,-1.4324824526568136e-07,-4.4517019848200334e-08,-3.5197337666659223e-07
2023-05-06 16:14:27,1.9934634226527714e-12,8.573762006456557e-13,9.143961014176737e-13,1.1222909426208106e-12,-6624212.054080024,607197.7576662557,-1684546.1630331806,1843.1973326000552,-310.2282695069175,-7394.20246300345,-1.6410955794299298e-07,-4.964049071798371e-08,-3.597553286383004e-07
2023-05-06 16:14:42,1.6756270762241242e-12,8.512311192714452e-13,9.074175725058864e-13,1.1163722765730297e-12,-6595645.212858309,602460.216239688,-1795219.413707903,1965.6272632531409,-321.42939068522634,-7361.888109824383,-1.3410468646668505e-07,-5.701888516895792e-08,-3.0422833896537327e-07
2023-05-06 16:14:57,1.824517514107393e-12,8.449536792246255e-13,9.007529054881696e-13,1.109786799946317e-12,-6565246.035504867,597555.3285960535,-1905392.5698278332,2087.49739814637,-332.5400086147604,-7327.526561189135,-1.73065009434481e-07,-5.108516809571029e-08,-3.433559077059556e-07
2023-05-06 16:15:12,2.0168691130072967e-12,8.385407166168044e-13,8.943940626979146e-13,1.1025391337667402e-12,-6533023.260507558,592484.4836044125,-2015035.025474074,2208.773604014817,-343.5570248241184,-7291.128061811013,-1.6350219844696312e-07,-5.5586681368957613e-08,-3.760952518305771e-07
2023-05-06 16:15:27,2.032456558579312e-12,8.320050512634582e-13,8.883339986027734e-13,1.094643154951156e-12,-6498985.967052305,587249.101062836,-2124116.279163713,2329.42187339406,-354.4773596592365,-7252.703245328324,-1.4654607483066684e-07,-5.6807304527062286e-08,-3.777168009477805e-07
2023-05-06 16:15:42,2.175520830385834e-12,8.253613021144537e-13,8.825615633193309e-13,1.0861156402277025e-12,-6463143.912036996,581850.6614719955,-2232606.048975331,2449.408461424013,-365.29797253351245,-7212.263518481785,-3.837520168303854e-08,-5.474657571724606e-08,-3.6896844690659236e-07
2023-05-06 16:15:57,1.8681644706592964e-12,8.186238334084637e-13,8.770668578086801e-13,1.076982163217764e-12,-6425507.189143404,576290.6755993449,-2340474.168867348,2568.699762356711,-376.01584276829897,-7169.820674001238,-1.1759311213666024e-07,-5.642161782226651e-08,-3.490929767480111e-07
2023-05-06 16:16:12,1.5771827093432763e-12,8.118034761648302e-13,8.718361956141654e-13,1.067270653643255e-12,-6386086.561476888,570570.7145768655,-2447690.716756051,2687.2624642883443,-386.62799024930735,-7125.387275470613,-6.312876532632572e-08,-6.383534778553468e-08,-2.835452592719889e-07
2023-05-06 16:16:27,1.9818594137089817e-12,8.0491268247918e-13,8.668573884651738e-13,1.0570170608873411e-12,-6344893.124330951,564692.3792642228,-2554225.89819897,2805.0634121761914,-397.131455557865,-7078.9762676027085,-1.0965959162945182e-07,-6.430171817228825e-08,-3.727468169678616e-07
2023-05-06 16:16:42,1.6271097089175936e-12,7.979610312264481e-13,8.621147784859924e-13,1.0462588883777146e-12,-6301938.632328102,558657.3290672898,-2660050.1853607553,2922.069784577746,-407.52332149340305,-7030.601348771775,-1.0272463590865755e-07,-5.89040377585448e-08,-3.144541174116e-07
2023-05-06 16:16:57,1.911777733670027e-12,7.909599704266365e-13,8.575944376291013e-13,1.0350406175026544e-12,-6257235.167425676,552467.2524190681,-2765134.1891188235,3038.2489326968,-417.80069243319696,-6980.27658739479,-8.21888033186724e-08,-5.447134643343787e-08,-3.580681027237631e-07
2023-05-06 16:17:12,2.0077768330564374e-12,7.839182703787113e-13,8.532792469296551e-13,1.0234072440924667e-12,-6210795.461591305,546123.8953148667,-2869448.8085945616,3153.568564722142,-427.9607168477964,-6928.016778398249,-8.571489384934239e-08,-7.86880410830193e-08,-3.785872513262234e-07
2023-05-06 16:17:27,2.044196825285209e-12,7.768466256809553e-13,8.491540329582056e-13,1.0114095141719351e-12,-6162632.568829183,539629.032138492,-2972965.0926404423,3267.996570575486,-438.0005662777633,-6873.837076545394,-6.733761903632285e-08,-7.007379676515768e-08,-3.80917005049497e-07
2023-05-06 16:17:42,2.1457597042308646e-12,7.697531650220528e-13,8.452007061685126e-13,9.990975353466936e-13,-6112760.181279445,532984.4932654342,-3075654.4007893256,3381.501210125261,-447.91746045043465,-6817.753349436998,2.602540138951781e-08,-7.462146578429696e-08,-3.559743131376081e-07
2023-05-06 16:17:57,1.9226791980550952e-12,7.626479375869971e-13,8.414033208548989e-13,9.865258395538374e-13,-6061192.307455454,526192.1367856385,-3177488.2531065843,3494.0509348141973,-457.7086445770218,-6759.7818191718725,-3.229819611760831e-08,-5.997067820118218e-08,-3.5046348489942147e-07
2023-05-06 16:18:12,1.602864187887051e-12,7.555384890049671e-13,8.377432545567097e-13,9.737471074759688e-13,-6007943.583227505,519253.87565518636,-3278438.501107253,3605.6145924355183,-467.3714176174563,-6699.9394130035225,-1.9153253205672627e-08,-5.6063278019991e-08,-2.9049357941346443e-07
2023-05-06 16:18:27,1.9998068264587943e-12,7.484342600717395e-13,8.342042136266921e-13,9.608171173562844e-13,-5953028.954952509,512171.64967748366,-3378477.167190852,3716.1612365402098,-476.90310571031506,-6638.243405559472,-3.991020047777738e-08,-7.363981036068168e-08,-3.747687342681161e-07
2023-05-06 16:18:42,1.895902800117166e-12,7.413422502488871e-13,8.307674667211475e-13,9.477886499582984e-13,-5896463.983576894,504947.45117910113,-3477576.625845177,3825.6603473598216,-486.30108996003196,-6574.71175580863,-2.0654523424923354e-08,-8.014760322083703e-08,-3.484185393531902e-07
2023-05-06 16:18:57,2.015412002334211e-12,7.342713193986098e-13,8.274167844771916e-13,9.347163413449703e-13,-5838264.534120168,497583.298523103,-3575709.432813159,3934.081622778025,-495.5627791508028,-6509.362759092056,1.0157252816611617e-08,-6.994908663404686e-08,-3.5599146563924933e-07
2023-05-06 16:19:12,2.0192711956017006e-12,7.272279302216196e-13,8.241337122410458e-13,9.216507948438707e-13,-5778447.073304648,490081.26169536356,-3672848.516769999,4041.395204606416,-504.6856378200075,-6442.215371897977,1.1737177452175729e-08,-7.444328131711586e-08,-3.5873993819990346e-07
2023-05-06 16:19:27,2.0747487456850607e-12,7.202203668804884e-13,8.209024594251251e-13,9.08643381277095e-13,-5717028.3652633075,482443.43594486534,-3768966.9976472203,4147.571460245315,-513.6671591654748,-6373.288878149525,6.036501076778222e-09,-7.269818358413005e-08,-3.7644825034988116e-07
2023-05-06 16:19:42,2.303749885273967e-12,7.132545685339159e-13,8.177052228929897e-13,8.957406003977621e-13,-5654025.762068934,474671.9659502134,-3864038.387469354,4252.581215522037,-522.5048952736377,-6302.6032103622365,9.492761066098865e-08,-6.651186579276214e-08,-3.6389451807394835e-07
2023-05-06 16:19:57,2.1477515230739803e-12,7.063382562272572e-13,8.145270158960839e-13,8.829888351060766e-13,-5589456.906344733,466769.0206175315,-3958036.399106484,4356.395531801617,-531.1964278137198,-6230.178622494948,5.8761854937472435e-08,-7.807616297927922e-08,-3.610415522103949e-07
2023-05-06 16:20:12,1.7788073799659563e-12,6.994768473368565e-13,8.113510291007482e-13,8.704289642932578e-13,-5523340.0149757955,458736.81633339636,-4050935.156717873,4458.985954173036,-539.7393978975049,-6156.036005687305,8.314625876693071e-08,-6.982003630806588e-08,-2.7617669573487547e-07
2023-05-06 16:20:27,2.089743002513428e-12,6.926775024417472e-13,8.081634092319932e-13,8.581010921677515e-13,-5455693.588164228,450577.5930219176,-4142708.994918,4560.324276729945,-548.1314758560899,-6080.196563500558,5.3854279258302995e-08,-8.140958873692483e-08,-3.596967452779154e-07
2023-05-06 16:20:42,1.923820333826769e-12,6.85945121034239e-13,8.049486626374252e-13,8.460394201855925e-13,-5386536.685118331,442293.6372768851,-4233332.67885302,4660.382805860746,-556.3703894552672,-6002.682112001563,5.608860753625322e-08,-9.273631984552111e-08,-3.277019615666177e-07
2023-05-06 16:20:57,2.2530695437173936e-12,6.792863129751659e-13,8.016943799482165e-13,8.342769498583466e-13,-5315888.64058474,433887.2582505685,-4322781.193319222,4759.134107924827,-564.4538954787793,-5923.514766324988,1.0028040087206591e-07,-8.249832450513139e-08,-3.622289810323309e-07
2023-05-06 16:21:12,2.329223928511632e-12,6.727054841050675e-13,7.983866876640215e-13,8.228406100752847e-13,-5243769.332457232,425360.80865947716,-4411029.971181749,4856.551276870776,-572.3798093474754,-5842.717225371132,1.3719452773841567e-07,-9.666939337904523e-08,-3.4867536591320913e-07
2023-05-06 16:21:27,2.359395388150063e-12,6.662087122397365e-13,7.950149033913157e-13,8.117559144691798e-13,-5170198.906408458,416716.6628572967,-4498054.673670013,4952.607673673922,-580.1459770576944,-5760.312475351868,1.4118080926550647e-07,-8.531905670849937e-08,-3.550791181083923e-07
2023-05-06 16:21:42,2.0519004725090943e-12,6.597999137571243e-13,7.915670189161778e-13,8.010423099025584e-13,-5095198.0360794235,407957.2381821787,-4583831.427401628,5047.277199827386,-587.7503082706273,-5676.324067959709,1.7020627129937793e-07,-8.580763122267854e-08,-2.676744896845662e-07
2023-05-06 16:21:57,2.2282927942630505e-12,6.534846461013489e-13,7.88034300179188e-13,7.907177972071588e-13,-5018787.6546473205,399084.9727947431,-4668336.595912629,5140.53403153984,-595.1907452164049,-5590.775831707349,1.69363412183543e-07,-8.746024376948824e-08,-3.067157923197783e-07
2023-05-06 16:22:12,1.7208654247142924e-12,6.47266363877916e-13,7.844068194407721e-13,7.807944946687965e-13,-4940989.205465727,390102.34516101703,-4751547.02502454,5232.352903364364,-602.4652967360615,-5503.69213690753,7.347725983208875e-08,-6.05377794560269e-08,-2.9367503273647344e-07
2023-05-06 16:22:27,2.116909533305478e-12,6.411501332744168e-13,7.806779739668523e-13,7.712831887714117e-13,-4861824.38310987,381011.8534357912,-4833439.805531613,5322.708829275212,-609.5720041171444,-5415.09761892253,1.4289829142200006e-07,-8.955424996015537e-08,-3.12047196970866e-07
2023-05-06 16:22:42,3.036383978231819e-12,6.351389610501863e-13,7.768400497493013e-13,7.621890692405719e-13,-4781315.376865208,371816.0342235025,-4913992.525833514,5411.5773825869,-616.508971822351,-5325.01743151271,2.130214902251737e-07,-7.901204029936437e-08,-4.489799971807429e-07
2023-05-06 16:22:57,2.5140033126639767e-12,6.292374367352735e-13,7.728886709945124e-13,7.53516215601138e-13,-4699484.619029087,362517.4429072829,-4993183.027142788,5498.934417666031,-623.2743345699498,-5233.476989149996,2.142771773350205e-07,-8.589744665554733e-08,-3.3274496402668774e-07
2023-05-06 16:23:12,2.980622122646773e-12,6.234481363209723e-13,7.688184023554425e-13,7.452634831878763e-13,-4616355.019236209,353118.6715353979,-5070989.6643181145,5584.756353747308,-629.8662849253437,-5140.502230754495,4.156734734195311e-07,-1.3169596235762526e-07,-2.1745808176376613e-07
2023-05-06 16:23:27,2.285185535947225e-12,6.177751925174236e-13,7.646271237044358e-13,7.374289149876485e-13,-4531949.721207935,343622.33013315673,-5147391.052978483,5669.019904669341,-636.2830460382107,-5046.11935594874,2.264397567230958e-07,-9.189541322340844e-08,-2.6932751584496373e-07
2023-05-06 16:23:42,1.2981328048234055e-12,6.122207702233731e-13,7.603116743256941e-13,7.30005755180611e-13,-4446292.327674923,334031.06396890944,-5222366.338138012,5751.702397818244,-642.5229055481927,-4950.355082716756,1.8763760145645847e-07,-9.283735197262999e-08,-7.967282922294316e-08
2023-05-06 16:23:57,2.3957804707322856e-12,6.067885659413194e-13,7.558721496243537e-13,7.229867799084222e-13,-4359406.6665866915,324347.5353005876,-5295894.933059707,5832.781476461217,-648.5841855247928,-4853.236373667576,2.327762658183019e-07,-8.010143132120007e-08,-2.92867811779729e-07
2023-05-06 16:24:12,1.9157496349168086e-12,6.014803503509678e-13,7.513075906765146e-13,7.163604164552292e-13,-4271317.007758914,314574.4391014073,-5367956.794606991,5912.23543384226,-654.4652812669934,-4754.790651548726,1.4670997217081094e-07,-5.5201250070968655e-08,-2.861326171554879e-07
2023-05-06 16:24:27,2.606998716369985e-12,5.962994080367876e-13,7.466202135955889e-13,7.101150019981356e-13,-4182047.836484492,304714.4860711359,-5438532.154986924,5990.042884431405,-660.1646241223541,-4655.045558034362,3.0604024292557597e-07,-8.133555778888635e-08,-2.560399305906458e-07
2023-05-06 16:24:42,2.9378407918148325e-12,5.912471592562011e-13,7.418111702809058e-13,7.042350099319313e-13,-4091624.05809905,294770.4171004598,-5507601.804180684,6066.183077625968,-665.6807164032616,-4554.029150366677,3.2024066332070333e-07,-8.170231657889104e-08,-3.2328365673350845e-07
2023-05-06 16:24:57,2.5811287029437217e-12,5.863265213489874e-13,7.368846847150332e-13,6.98705213282572e-13,-4000070.7837582403,284744.98800741124,-5575146.813774483,6140.635578209749,-671.0120950803988,-4451.769693792465,3.1648495912861563e-07,-8.64258543065155e-08,-2.3485135969281146e-07
